user_id,item_18154,item_27769,item_6453,item_47239,item_6557,item_13201,item_79785,item_67012,item_16798,item_2649,item_26663,item_31852,item_71463,item_82962,item_29964,item_58379,item_55080,item_85470,item_44838,item_94019,item_42375,item_73848,item_46658,item_24690,item_44580,item_81206,item_90598,item_16111,item_20066,item_51341,item_66219,item_63336,item_55103,item_78408,item_50786,item_23106,item_51576,item_17602,item_16359,item_35508,item_84452,item_41330,item_5931,item_62344,item_4752,item_58398,item_32805,item_47530,item_15051,item_42378,item_61135,item_75776,item_35983,item_47612,item_80552,item_2173,item_39238,item_75516,item_36967,item_36878,item_82177,item_51664,item_28867,item_37966,item_41888,item_9115,item_9390,item_21333,item_11624,item_59952,item_13193,item_25125,item_55990,item_90364,item_4403,groupId
user_11442,32,12,32,77,45,8,94,87,63,3,46,43,72,83,5,85,72,27,65,89,44,12,54,91,71,67,6,8,39,58,39,43,87,62,44,64,66,30,46,54,28,29,97,11,30,25,69,38,51,55,4,40,70,16,48,76,87,2,94,46,92,62,97,29,26,26,54,37,76,4,33,100,69,95,75,5021
user_42338,26,14,61,13,76,13,33,27,59,29,4,36,52,35,51,94,85,20,32,6,36,65,47,54,97,27,6,47,16,62,77,91,84,22,42,57,73,24,16,2,94,54,94,30,70,39,79,10,34,45,45,50,27,27,5,34,29,33,64,41,87,81,58,12,14,81,45,2,54,51,24,53,72,20,63,5022
user_14811,45,19,20,40,78,48,22,43,70,89,15,46,34,35,79,56,48,48,89,92,87,68,16,5,38,17,40,10,19,26,56,37,85,40,90,76,49,96,81,71,87,17,45,73,29,49,91,30,37,73,96,20,26,56,21,48,29,66,36,63,83,15,14,60,100,35,5,30,19,93,50,10,79,33,80,5022
user_12849,16,76,74,80,27,89,43,73,2,59,12,32,12,42,63,65,46,60,27,29,32,64,37,74,99,69,34,24,31,53,64,87,51,40,29,38,41,27,6,28,31,85,9,12,53,17,87,74,35,62,95,37,8,26,54,47,91,70,84,84,68,29,61,83,76,69,97,98,76,47,91,65,63,75,71,5022
user_71773,71,32,6,18,41,1,83,11,34,100,90,21,18,38,16,65,73,80,55,47,2,2,76,35,81,35,81,51,45,30,94,30,90,53,48,29,20,16,22,6,71,80,75,42,63,27,21,21,65,54,35,19,11,13,62,77,10,46,35,31,18,76,61,59,69,92,77,58,29,89,89,32,19,61,47,5022
user_70543,88,34,85,64,2,52,49,91,90,4,40,54,60,41,97,27,2,62,26,93,41,79,41,81,87,99,60,96,70,64,36,45,37,36,62,100,3,38,34,62,94,45,38,66,75,14,84,63,47,25,10,61,64,50,94,34,77,88,31,8,17,100,8,25,85,57,56,11,67,97,58,16,87,31,91,5023
user_37390,30,79,85,82,13,1,11,48,82,87,56,69,75,55,69,13,36,47,62,81,61,56,1,82,74,73,19,98,34,57,38,54,32,79,92,94,6,90,8,58,93,14,15,27,49,98,20,48,93,59,46,43,45,52,77,8,8,26,93,54,93,51,46,72,26,35,4,55,42,83,45,17,8,27,34,5023
user_6836,49,15,47,70,58,3,9,1,56,44,77,84,86,100,32,24,14,6,10,3,9,63,87,54,23,30,53,34,2,77,11,30,47,3,59,16,56,34,21,23,88,33,75,47,6,56,43,96,88,60,46,10,78,99,46,28,94,34,59,25,1,20,16,46,37,41,66,99,79,55,7,35,28,81,11,5023
user_91971,98,61,76,39,86,94,90,53,96,86,54,38,20,12,24,38,48,41,20,11,39,39,9,83,47,15,3,71,17,92,3,18,7,63,54,32,29,44,38,11,54,71,46,40,55,50,6,32,69,8,25,68,98,66,87,54,4,84,98,88,96,42,80,16,53,54,84,57,100,68,16,13,98,40,24,5023
user_85737,65,88,44,7,14,42,88,21,51,13,81,9,42,22,41,87,74,25,70,68,15,18,27,77,28,24,70,85,100,71,9,28,67,12,45,95,100,31,53,14,22,89,53,49,30,71,37,63,81,75,38,48,43,60,28,24,37,94,31,4,26,68,93,40,55,76,42,76,81,1,63,20,63,98,7,5024
user_80699,42,81,65,93,20,99,61,72,35,75,73,5,31,23,93,95,77,28,78,5,47,62,57,11,28,100,33,84,42,65,1,67,100,54,13,15,63,62,81,54,77,88,35,53,18,100,16,89,11,14,56,13,75,58,9,63,73,39,68,27,73,32,94,47,64,96,24,48,96,33,57,30,36,8,16,5024
user_54642,75,7,84,37,70,61,78,13,79,56,45,15,11,57,19,21,95,24,99,70,1,37,49,11,34,62,2,29,81,61,25,79,36,32,52,75,19,29,3,18,34,90,63,55,72,69,100,88,29,32,53,71,35,85,89,67,29,71,49,96,83,17,72,16,66,34,49,49,15,97,27,73,1,22,9,5024
user_98404,47,29,25,7,70,53,60,82,91,11,99,19,16,38,47,54,64,14,44,67,60,82,38,25,67,90,11,17,85,10,83,68,93,27,20,67,89,52,20,6,49,64,13,33,38,71,51,7,54,18,37,78,63,68,66,24,91,81,43,43,13,48,40,3,67,56,93,23,73,82,31,66,15,88,28,5024
user_12838,29,38,97,100,82,81,5,85,38,17,35,45,93,1,21,33,78,56,26,71,99,100,42,84,3,64,85,14,89,33,43,22,64,22,65,50,18,3,75,28,12,18,6,17,84,64,87,9,37,47,84,35,46,87,14,4,59,35,39,95,61,95,53,72,28,16,21,78,17,84,4,97,11,25,20,5025
user_35475,24,44,84,89,100,36,73,22,71,61,38,96,49,3,55,95,44,38,25,1,14,28,18,58,11,46,29,29,25,77,37,39,37,33,14,35,98,77,39,14,13,72,75,94,76,64,86,30,35,89,29,15,49,11,14,32,17,85,17,84,31,33,23,5,42,50,35,72,52,50,61,100,85,19,70,5025
user_75478,72,37,86,61,75,58,95,22,27,95,94,36,32,85,55,99,2,86,72,28,79,14,82,88,23,67,100,82,36,56,11,36,12,83,22,23,16,11,78,88,10,86,89,57,15,69,9,17,78,15,33,3,63,76,71,49,52,32,93,57,23,42,52,11,91,95,45,72,12,21,68,22,40,38,55,5025
user_54786,27,31,37,42,57,79,5,75,42,79,82,43,29,24,92,27,36,7,43,12,75,34,32,77,80,12,68,36,44,60,40,33,54,32,69,23,72,69,25,47,6,52,51,68,93,31,94,3,44,36,24,72,99,90,80,2,96,41,78,85,23,2,78,75,50,10,81,38,94,98,71,5,87,69,61,5025
user_50080,75,44,9,62,6,15,5,34,66,30,81,19,41,51,91,90,66,78,71,75,8,18,67,64,20,57,81,6,86,29,54,6,13,70,30,20,21,59,100,72,1,68,68,73,4,73,47,78,30,52,62,52,8,56,93,14,42,98,36,87,39,20,74,83,44,5,59,55,94,29,74,8,31,35,56,5026
user_11628,79,84,31,65,31,18,6,6,71,48,70,25,96,86,81,19,21,26,71,77,80,5,87,14,100,81,19,18,54,6,51,43,62,5,67,28,15,88,20,27,76,74,83,19,32,17,14,6,71,43,91,84,7,49,79,6,47,72,62,89,34,57,100,59,29,84,80,64,9,92,58,51,76,98,43,5026
user_79610,35,74,50,23,4,87,27,97,55,58,35,24,93,74,95,27,86,37,13,38,65,36,95,12,100,28,97,38,95,65,10,28,5,42,11,47,66,77,48,19,38,96,37,52,16,1,63,10,5,98,33,16,5,51,47,73,74,17,53,48,59,38,6,39,23,29,18,32,57,25,62,27,7,83,39,5026
user_98352,40,95,97,89,50,55,37,47,55,97,43,50,50,78,69,100,96,41,1,31,100,65,70,98,62,76,11,23,89,82,63,84,56,53,1,64,81,33,12,77,90,28,96,49,7,3,48,14,98,14,23,45,53,34,70,45,46,35,38,21,15,16,27,91,99,81,1,82,81,78,88,6,76,18,36,5026
user_92225,1,22,22,36,89,58,81,42,79,100,90,15,40,34,56,6,66,63,8,98,55,80,27,79,86,5,19,45,15,98,39,81,18,89,51,53,30,96,62,21,34,79,49,50,30,70,12,40,21,100,92,82,80,88,86,92,17,11,58,55,58,26,30,38,22,55,12,42,11,21,25,5,52,5,54,5027
user_63016,78,38,18,4,70,56,48,81,90,68,96,64,1,86,97,2,60,20,75,31,65,38,75,33,70,2,15,13,68,23,69,41,100,3,48,1,99,78,40,38,97,83,16,11,99,34,56,6,63,66,11,78,97,76,70,79,81,71,17,28,27,62,32,16,20,83,94,39,98,15,90,42,12,16,27,5027
user_45477,9,94,11,77,32,2,37,78,21,51,25,33,100,68,6,74,17,29,19,74,3,48,77,41,25,14,35,67,11,15,73,11,48,3,56,63,85,86,41,29,51,70,26,36,55,57,57,53,24,70,82,30,81,72,12,17,18,70,3,95,27,33,11,88,72,56,54,18,19,47,58,89,21,35,12,5027
user_83398,65,11,96,30,84,21,36,43,16,76,95,55,80,91,62,43,20,72,78,71,20,93,59,100,66,47,96,93,92,54,71,39,68,23,11,89,96,10,29,55,22,71,30,74,36,11,98,42,8,94,41,63,11,26,11,48,46,7,15,90,96,75,85,17,48,76,51,2,85,26,76,59,82,25,27,5027
user_12106,54,51,5,47,90,79,7,41,92,48,83,100,71,84,58,50,59,98,89,72,82,34,55,24,58,78,70,94,47,47,94,64,41,7,11,63,86,14,68,31,26,67,3,8,90,64,52,57,1,98,33,45,86,77,97,57,80,1,21,45,60,98,46,12,83,42,95,50,65,95,60,36,19,30,27,5028
user_73371,20,17,3,65,45,49,7,7,3,60,39,51,1,3,88,96,89,27,93,85,36,70,76,39,38,68,68,83,98,40,46,79,95,91,25,22,11,15,66,74,74,71,70,51,83,38,98,11,70,7,46,9,8,88,2,61,86,81,25,21,62,95,31,39,32,89,76,13,87,96,76,73,6,78,25,5028
user_58938,88,81,79,22,24,9,81,93,36,13,94,31,3,84,87,67,5,97,5,36,64,88,47,62,23,2,71,60,44,96,86,89,96,7,22,16,16,64,60,50,57,9,67,44,95,97,63,38,55,25,15,37,23,14,1,21,32,33,19,13,99,6,38,55,56,47,59,51,82,11,32,26,86,83,20,5028
user_58723,55,11,6,25,92,64,20,66,11,57,62,76,69,97,89,36,95,49,37,82,12,37,92,17,73,97,96,52,70,5,34,79,10,15,38,14,25,62,72,50,26,67,18,78,69,81,9,10,78,26,80,25,80,75,30,78,4,52,80,26,80,58,24,46,90,46,84,56,51,47,15,94,23,52,78,5028
user_72717,64,7,31,88,87,46,100,48,100,14,19,56,39,34,83,68,6,98,85,8,48,66,29,10,10,14,26,49,2,58,5,67,97,73,58,71,68,50,73,73,75,9,13,49,58,19,31,26,78,64,71,20,36,37,56,78,64,33,27,49,1,85,10,53,83,34,68,11,39,31,30,35,59,54,13,5029
user_47215,81,91,89,25,53,28,81,87,10,68,84,41,47,23,34,56,89,69,77,53,41,99,24,20,37,99,50,17,22,14,23,25,44,92,11,59,74,68,71,38,1,6,67,88,21,41,1,26,54,58,50,19,66,43,49,12,40,69,29,43,30,60,60,80,55,6,99,99,75,94,71,90,68,31,49,5029
user_74552,59,83,27,74,73,49,23,1,97,72,85,48,81,69,3,93,95,100,37,28,41,40,53,84,12,1,57,17,4,78,41,82,99,93,98,25,21,49,82,68,51,50,24,85,43,26,11,30,79,49,39,46,65,88,48,75,18,72,14,91,40,95,62,100,8,15,95,8,89,4,10,100,44,36,88,5029
user_17246,90,38,99,53,37,7,39,12,63,55,32,98,59,51,69,81,99,61,24,64,100,22,15,93,39,98,83,28,15,89,88,41,3,62,16,61,43,42,88,1,99,24,69,40,62,30,87,47,55,7,16,66,35,18,84,94,71,97,11,62,6,70,75,63,74,41,3,38,75,35,2,64,12,17,70,5029
user_20309,6,15,58,22,79,29,57,34,86,7,15,65,5,74,33,11,10,87,86,98,62,94,36,10,75,63,5,54,32,65,58,80,14,15,86,2,37,16,98,15,50,70,90,29,61,45,35,19,1,20,52,82,80,98,98,33,99,74,97,66,36,74,78,38,86,48,8,30,76,34,30,5,41,96,7,5030
user_51324,87,58,52,76,75,25,71,79,62,6,69,63,77,39,82,75,95,89,49,90,82,94,98,19,47,93,24,49,34,99,84,81,47,65,81,16,92,87,56,84,52,64,64,78,19,59,54,40,41,68,38,35,47,58,8,52,71,88,12,74,5,47,99,32,43,61,84,15,98,33,97,18,35,72,96,5030
user_37316,64,8,12,29,80,11,77,25,8,82,14,23,77,39,32,35,54,92,80,74,10,85,70,79,53,72,67,58,70,30,95,62,71,50,3,80,83,17,27,67,73,26,67,91,61,82,49,66,99,75,9,88,67,82,47,29,52,43,77,8,71,60,48,75,64,95,19,63,75,68,86,94,96,53,14,5030
user_25378,31,33,31,83,41,98,96,19,91,67,93,59,85,55,93,23,60,18,70,46,41,59,56,72,77,19,23,98,38,52,35,84,22,30,26,91,44,22,33,47,49,16,8,27,89,44,71,94,9,22,98,65,93,3,81,19,94,17,8,49,60,70,32,24,47,29,29,41,86,69,23,20,49,35,82,5030
user_31414,21,80,41,22,54,85,42,21,31,7,60,59,68,12,90,22,13,11,93,88,83,9,66,84,67,32,16,26,1,75,76,70,10,50,69,2,7,63,53,77,41,94,18,42,24,58,11,76,52,36,38,8,43,95,27,66,69,19,52,65,40,48,39,41,38,84,98,66,12,29,79,79,81,4,51,5031
user_2851,93,99,92,20,42,79,12,41,60,92,11,74,9,71,49,43,60,42,99,47,68,79,46,67,44,20,6,53,72,75,81,27,35,18,60,97,13,77,67,30,78,26,13,66,87,96,90,52,90,90,26,48,84,19,23,1,76,86,59,52,32,80,34,69,43,75,12,18,84,40,68,49,47,75,54,5031
user_5369,73,96,84,6,18,21,61,85,76,73,81,83,17,37,99,9,40,19,36,4,23,3,62,10,20,76,62,65,2,80,14,75,46,98,86,54,26,37,97,26,66,77,84,78,65,66,30,66,60,36,14,76,60,6,97,91,77,71,95,31,40,72,23,46,24,40,59,33,1,42,97,59,88,14,7,5031
user_53431,33,15,12,81,92,53,78,58,86,91,14,32,67,85,25,33,67,2,92,61,98,89,51,91,91,92,44,84,97,21,5,77,33,51,97,89,45,81,46,52,47,20,86,15,51,40,71,61,92,44,58,51,70,84,51,30,85,12,69,62,16,22,42,22,92,40,10,99,69,51,90,84,36,85,20,5031
user_14381,18,97,21,27,45,42,100,45,15,73,60,94,4,95,12,14,58,77,92,6,65,95,10,72,16,45,99,8,7,77,11,71,30,50,22,22,95,4,15,27,48,37,42,27,9,88,45,80,38,69,3,78,59,31,1,76,33,74,100,78,47,19,58,61,39,96,22,15,61,59,70,20,52,32,75,5032
user_83887,52,30,36,73,4,76,25,20,49,20,64,87,74,52,53,62,45,44,59,31,48,62,4,82,15,77,81,16,31,70,45,100,77,22,15,26,91,9,46,75,54,17,79,12,31,46,93,85,53,57,61,52,9,91,71,81,79,83,4,17,29,90,69,30,69,22,53,27,54,60,25,98,17,48,67,5032
user_39393,1,45,18,66,47,72,22,63,61,91,52,56,34,67,69,59,52,23,69,96,13,7,65,85,56,13,57,39,50,60,15,8,65,61,7,64,23,85,24,93,52,60,62,77,95,77,55,49,4,84,74,17,81,80,19,63,45,70,57,52,9,92,13,81,42,54,67,7,4,61,100,45,4,80,50,5032
user_92063,76,48,81,60,84,76,29,83,38,70,36,55,48,72,77,44,81,49,88,77,88,39,7,90,17,23,70,29,41,1,49,13,22,50,84,85,53,22,28,98,54,43,9,3,5,4,86,48,50,19,72,65,100,52,18,96,12,46,61,42,42,48,33,47,90,73,70,93,33,39,65,38,47,83,88,5032
user_10070,29,81,9,10,61,46,87,27,15,59,76,81,59,86,18,90,84,82,100,94,98,28,33,76,81,46,75,44,95,37,2,93,46,59,30,30,71,8,41,24,92,79,69,65,36,31,77,58,72,57,54,54,17,10,31,13,32,56,10,46,72,94,11,92,2,38,73,96,10,51,95,83,6,20,60,5033
user_81191,55,22,96,75,12,7,60,39,21,30,79,18,37,87,1,72,8,4,75,9,83,58,86,62,10,40,74,21,89,57,48,41,49,2,41,76,43,92,55,71,83,69,13,74,10,78,99,44,86,90,60,71,22,56,20,52,50,71,30,89,69,73,87,24,80,43,32,16,42,33,2,80,82,77,54,5033
user_53266,78,47,53,48,52,86,4,15,2,44,24,96,89,63,24,20,12,45,62,100,83,93,32,10,12,76,59,39,58,90,4,79,1,25,44,94,96,51,63,19,88,11,9,30,1,44,26,29,60,43,86,79,25,22,20,57,39,86,74,98,65,26,72,56,98,85,3,64,4,78,12,49,44,62,100,5033
user_58507,70,5,43,60,58,12,50,11,59,58,10,29,73,8,39,63,85,99,20,84,62,43,31,49,21,44,7,2,38,49,30,33,41,62,96,80,56,100,9,55,98,79,31,2,67,60,49,82,61,12,98,99,66,11,64,88,78,98,51,41,98,99,40,14,24,96,64,86,78,36,33,21,99,37,98,5033
user_93075,75,54,21,61,86,76,25,83,71,60,79,34,19,44,3,20,41,14,17,5,16,62,54,71,100,23,13,14,56,31,70,81,92,22,65,37,65,79,88,18,16,5,22,18,57,19,54,24,8,50,70,31,20,12,47,38,9,56,30,9,9,23,57,13,23,51,71,84,20,88,57,82,44,17,37,5034
user_49384,10,13,91,97,70,20,42,1,13,60,32,65,62,43,57,17,56,18,92,78,46,96,46,59,33,33,59,16,99,40,78,14,8,35,38,68,52,96,67,55,60,66,37,65,20,77,88,74,73,92,42,9,14,34,36,4,85,85,78,2,81,7,27,11,87,14,53,35,93,47,79,75,92,15,34,5034
user_69467,18,81,84,64,96,12,56,98,17,21,85,38,100,29,26,54,13,74,64,19,94,96,46,34,33,64,91,64,55,30,30,31,89,4,91,12,9,60,36,45,13,40,70,71,34,61,39,4,93,51,27,30,15,15,17,46,5,88,11,89,25,22,32,28,96,95,100,90,56,78,73,60,73,33,69,5034
user_78870,85,27,42,96,47,17,6,40,4,77,48,92,84,37,48,55,55,81,54,79,70,2,66,93,40,47,23,4,91,89,3,81,50,83,74,32,98,47,97,45,13,8,71,48,72,44,29,96,23,74,49,78,91,22,69,85,9,29,12,51,86,67,99,83,18,83,87,23,89,47,63,14,58,45,97,5034
user_94645,57,62,85,3,50,13,62,19,91,78,25,51,84,5,24,66,85,95,52,48,91,7,26,23,34,87,47,44,12,41,12,92,3,21,27,81,59,82,38,23,23,15,73,52,67,52,9,49,90,12,86,45,74,11,10,52,47,89,48,47,94,97,69,91,56,76,30,14,5,2,88,13,60,61,35,5035
user_83810,75,18,7,62,18,11,25,24,83,87,69,1,39,44,80,19,81,97,29,64,3,10,40,47,80,41,67,64,11,81,74,21,42,25,96,62,48,62,49,75,93,69,30,69,71,5,89,20,44,71,54,80,1,24,23,84,58,100,8,35,23,25,20,8,46,71,22,19,53,14,13,48,84,53,28,5035
user_17965,1,91,6,3,90,35,5,82,99,96,12,44,89,80,38,47,20,15,18,63,15,11,86,12,92,26,63,47,16,15,92,61,67,12,41,51,63,20,88,94,91,37,21,34,82,43,8,61,67,48,50,31,44,78,87,15,27,38,11,19,34,76,61,79,92,6,11,57,31,32,44,30,58,8,87,5035
user_2311,11,91,20,100,41,31,19,72,13,68,91,19,5,77,7,11,5,21,7,48,73,82,50,62,47,21,10,74,46,5,64,86,31,8,53,51,94,75,56,87,31,16,11,40,29,24,60,75,59,3,74,64,83,99,76,24,56,53,22,32,13,3,57,47,26,42,61,72,66,64,46,76,99,22,65,5035
user_4640,41,92,96,61,63,80,86,67,30,38,7,51,29,100,2,30,20,27,88,83,35,31,48,13,35,23,24,42,11,88,82,67,72,93,32,12,99,55,4,64,83,75,93,35,33,31,15,69,65,20,88,27,28,3,60,35,83,8,1,8,65,24,58,87,41,37,23,36,60,73,29,100,31,77,63,5036
user_13165,60,72,2,27,72,28,41,27,37,34,73,58,68,2,95,18,31,63,92,22,31,63,5,2,49,14,39,95,94,99,39,13,26,76,82,73,100,10,6,2,94,16,50,11,82,88,87,54,73,2,73,48,89,28,4,94,70,41,20,14,26,94,55,34,33,48,20,26,59,39,41,48,43,12,13,5036
user_58337,97,96,52,89,32,38,81,61,53,57,54,90,20,42,40,79,34,76,5,83,4,44,51,86,48,42,97,49,30,74,86,74,51,45,43,79,48,31,17,35,6,59,14,10,82,39,10,26,99,25,80,68,86,94,71,30,70,44,6,19,54,78,44,61,13,51,37,67,100,24,85,84,11,98,98,5036
user_95500,40,16,53,43,73,22,70,33,58,59,58,4,89,1,20,66,76,76,7,23,46,63,95,74,30,42,64,18,61,19,53,31,77,99,39,64,85,17,36,84,77,9,57,4,35,100,20,33,42,68,75,92,78,35,92,58,59,88,12,16,11,100,75,94,41,67,1,87,68,87,5,11,13,55,19,5036
user_84695,98,80,4,40,53,78,28,25,13,90,40,46,28,7,70,29,41,65,49,46,76,87,67,5,61,92,37,38,76,23,30,24,61,14,17,73,95,25,72,70,64,32,50,79,74,27,79,5,38,42,3,70,66,18,49,92,77,50,94,72,47,97,56,91,64,61,81,75,14,75,29,74,57,58,19,5037
user_97322,54,62,49,1,34,53,51,84,56,47,2,45,17,4,5,55,43,43,43,60,41,6,14,64,99,58,74,67,21,14,81,7,50,47,38,89,73,70,95,24,64,76,77,16,2,41,15,75,29,51,93,37,79,48,87,22,11,53,38,28,57,85,31,91,32,20,19,81,95,61,70,16,32,80,11,5037
user_48050,30,43,1,37,10,89,85,1,2,23,56,62,38,98,37,46,66,69,68,82,75,65,60,61,12,41,36,29,73,98,14,35,72,42,93,38,12,30,36,54,91,17,38,40,76,42,47,83,15,40,58,37,30,43,13,58,77,43,64,30,10,33,16,33,27,64,57,79,93,19,81,59,32,63,78,5037
user_65907,27,76,58,65,67,34,85,63,28,8,47,42,81,27,27,33,85,88,28,24,10,84,58,49,42,35,93,21,92,60,29,92,32,85,54,64,54,16,59,17,33,1,78,44,28,6,8,28,29,91,7,79,90,67,34,50,87,10,11,83,31,81,23,63,67,95,37,18,93,85,30,73,57,82,3,5037
user_62946,56,26,85,30,82,73,62,93,100,39,93,34,45,18,55,66,57,28,49,4,5,21,42,82,81,23,65,32,94,42,35,12,41,43,20,99,92,79,7,85,31,14,12,75,51,86,71,16,91,44,5,43,30,54,69,15,25,38,50,74,31,41,32,87,94,59,15,32,1,24,53,72,64,27,78,5038
user_54918,54,18,47,46,16,26,34,16,46,18,49,11,60,53,11,71,45,20,15,31,22,77,17,22,93,48,95,67,7,98,86,76,29,97,75,31,25,15,73,3,74,11,46,17,94,39,4,70,58,16,27,92,15,91,20,15,56,60,66,82,59,14,66,51,12,37,77,42,17,26,89,37,76,44,94,5038
user_1833,36,14,3,14,83,35,35,24,23,93,49,18,38,46,88,3,51,45,90,37,52,1,80,95,87,64,71,46,33,24,66,47,10,38,99,36,78,17,91,77,47,90,14,45,49,70,67,11,67,46,3,22,99,9,4,20,100,72,2,15,70,65,79,40,11,36,27,59,9,54,22,61,3,96,70,5038
user_36306,46,17,60,79,89,19,64,17,82,99,9,78,25,5,53,76,33,53,12,39,88,50,89,51,72,8,72,25,40,95,44,68,5,96,92,1,99,64,96,77,6,77,95,88,3,97,93,37,40,25,99,97,96,94,52,62,76,98,33,35,25,64,75,26,89,37,3,52,55,41,96,12,55,60,81,5038
user_22817,6,54,2,63,53,60,27,31,4,61,20,72,26,6,16,42,9,95,89,54,91,55,7,57,92,30,74,59,91,85,34,23,95,24,46,34,99,3,37,67,41,52,96,80,94,32,21,43,89,29,100,3,13,31,33,76,32,32,66,34,75,59,85,69,16,6,54,82,68,38,84,20,16,46,38,5039
user_39934,78,13,28,37,6,2,54,64,89,84,58,42,52,24,55,5,98,100,45,17,11,2,42,33,10,80,50,69,54,29,71,59,16,1,88,57,29,35,36,3,96,30,6,4,7,93,63,91,5,50,7,17,41,28,100,16,42,17,65,97,52,34,73,56,39,68,31,5,18,31,56,30,88,73,45,5039
user_11727,69,14,81,49,46,49,70,33,17,31,8,47,95,95,40,3,87,69,75,90,3,9,7,87,47,100,21,61,56,38,28,35,90,18,61,83,78,31,39,100,54,30,43,77,25,46,90,43,83,34,80,5,55,72,32,12,56,85,16,85,61,87,34,81,45,55,75,90,8,37,63,93,38,16,34,5039
user_29853,80,99,89,47,38,6,99,79,33,70,41,99,94,26,35,19,100,9,68,43,98,87,23,64,84,25,79,46,51,41,58,53,92,42,82,35,83,5,96,3,57,22,43,24,27,57,52,49,96,69,80,21,17,61,71,60,38,85,52,40,8,66,90,86,87,25,100,66,17,78,100,33,34,99,90,5039
user_58421,56,24,13,59,58,92,81,32,15,1,76,51,85,88,91,97,85,23,98,94,61,38,81,97,80,45,94,60,89,1,3,5,44,81,92,9,67,72,31,50,59,92,97,16,36,57,37,38,98,76,59,35,27,55,43,77,71,63,60,93,7,9,61,10,55,85,86,74,87,50,60,35,62,1,90,5040
user_54662,17,72,41,97,23,78,29,29,11,35,49,79,9,40,3,87,29,62,76,10,65,53,39,62,71,89,37,65,57,20,9,48,49,14,55,67,4,33,9,42,83,64,70,78,32,12,18,43,80,76,90,20,36,32,90,29,1,79,24,83,42,81,12,27,50,57,7,68,11,99,23,46,47,15,9,5040
user_22065,51,92,63,31,31,64,98,30,44,25,13,16,5,24,74,59,27,18,52,80,84,71,4,44,10,67,54,83,49,42,69,54,46,17,32,83,37,82,59,97,32,43,41,90,75,24,19,2,16,93,13,4,44,30,43,59,78,90,76,34,61,51,90,73,36,82,98,73,64,83,5,70,55,84,40,5040
user_20891,41,70,28,48,61,28,42,62,17,95,26,18,72,83,66,54,72,41,75,23,9,9,93,71,47,19,57,31,17,86,27,15,75,23,7,66,88,38,2,99,55,39,50,11,6,90,83,53,70,89,63,73,91,17,35,3,56,100,96,32,87,23,14,87,68,59,82,90,1,48,72,96,99,13,55,5040
user_85036,60,61,82,86,55,67,76,33,13,45,65,35,56,46,54,7,41,3,69,53,69,47,53,37,90,29,51,37,100,53,24,8,11,97,9,16,100,79,63,58,30,95,46,81,60,53,81,100,34,18,77,60,63,92,91,71,49,53,30,36,44,26,22,61,47,23,65,91,25,12,62,90,8,2,30,5041
user_60601,43,95,54,33,98,5,46,49,70,70,81,37,70,56,55,79,10,22,14,22,5,66,56,43,61,55,37,47,70,77,20,27,4,79,87,53,85,72,82,86,94,81,55,2,90,57,28,93,81,3,30,88,73,8,63,68,60,99,63,97,97,95,12,60,84,33,69,35,81,9,42,6,15,38,88,5041
user_36741,52,41,83,5,49,19,89,76,72,27,28,10,59,94,37,14,1,63,53,31,87,98,14,71,18,27,26,29,42,36,87,77,5,80,44,39,80,22,66,24,27,41,63,85,19,22,83,67,60,96,3,40,62,74,70,64,95,87,79,14,53,38,60,38,52,70,31,79,87,62,75,23,76,44,57,5041
user_78012,9,4,63,29,95,72,94,62,79,20,14,87,97,20,69,4,41,78,48,14,44,83,15,62,48,47,67,57,9,36,2,53,44,99,82,19,33,83,15,76,99,60,42,35,92,31,32,52,9,24,71,13,78,76,46,1,32,78,58,46,23,92,2,65,69,46,54,75,81,25,41,17,88,33,27,5041
user_3665,3,86,1,3,29,85,78,21,98,31,45,76,8,84,98,53,3,34,93,29,26,8,74,45,28,95,74,31,59,37,9,25,41,79,11,9,82,73,69,43,9,33,13,41,42,77,94,30,93,71,46,50,31,49,79,84,11,15,61,34,29,14,68,52,62,74,28,57,45,19,43,66,59,20,55,5042
user_97660,75,34,41,77,47,85,98,26,43,62,1,2,99,96,32,93,73,27,9,98,67,43,88,4,48,76,41,17,3,12,41,60,31,89,98,87,62,77,31,34,89,27,56,4,56,24,4,85,95,29,41,29,46,72,91,60,3,80,11,28,43,54,76,87,69,22,53,82,67,33,39,70,11,72,67,5042
user_6604,60,81,4,74,46,24,77,99,8,17,6,12,34,76,75,64,58,42,82,13,30,72,71,14,52,62,100,62,98,99,55,37,25,83,11,41,78,57,17,47,35,62,91,57,57,81,43,24,7,88,1,78,70,47,97,36,18,48,26,6,17,31,91,64,55,31,45,76,13,20,4,25,56,27,9,5042
user_85702,79,95,1,34,35,92,40,3,63,44,38,100,13,8,3,44,56,51,60,84,44,72,56,67,39,100,46,19,52,48,91,43,45,1,37,93,65,23,89,11,91,50,7,74,37,100,69,43,96,53,4,93,86,43,26,94,29,8,97,49,49,26,27,98,14,70,84,67,94,50,3,19,73,84,91,5042
user_4998,19,98,19,64,18,59,3,70,18,49,23,94,56,79,22,51,34,92,26,83,59,5,46,17,55,16,99,41,85,94,33,94,50,57,17,45,44,2,95,91,92,43,13,72,51,40,90,74,41,59,10,55,69,7,82,50,74,68,33,52,16,65,8,41,70,53,63,8,26,73,55,84,51,97,4,5043
