user_id,item_21506,item_95975,item_17128,item_15353,item_98107,item_24927,item_10880,item_86912,item_32029,item_42620,item_92785,item_47631,item_87991,item_49406,item_22311,item_25058,item_57669,item_54615,item_72164,item_91571,item_85315,item_18358,item_83047,item_63796,item_91163,item_64794,item_89381,item_42619,item_31406,item_89128,item_46435,item_38612,item_6106,item_46512,item_25043,item_34723,item_29785,item_64950,item_99402,item_49898,item_13441,item_80477,item_81854,item_65030,item_94563,item_85860,item_58878,item_59553,item_5602,item_11579,groupId
user_96846,89,48,2,9,39,39,97,95,42,28,66,93,83,62,35,55,47,30,54,81,9,91,61,40,15,34,96,7,34,22,53,100,18,7,66,2,98,59,20,66,42,27,35,43,5,41,26,14,61,13,4032
user_78792,13,33,27,59,29,4,36,52,35,51,94,85,20,32,6,36,65,47,54,97,27,6,47,16,62,77,91,84,22,42,57,73,24,16,2,94,54,94,30,70,39,79,10,34,45,45,50,27,27,5,4032
user_35230,29,33,64,41,87,81,58,12,14,81,45,2,54,51,24,53,72,20,63,14,45,19,20,40,78,48,22,43,70,89,15,46,34,35,79,56,48,48,89,92,87,68,16,5,38,17,40,10,19,26,4032
user_57579,37,85,40,90,76,49,96,81,71,87,17,45,73,29,49,91,30,37,73,96,20,26,56,21,48,29,66,36,63,83,15,14,60,100,35,5,30,19,93,50,10,79,33,80,12,16,76,74,80,27,4032
user_63188,83,76,69,97,98,76,47,91,65,63,75,71,70,71,32,6,18,41,1,83,11,34,100,90,21,18,38,16,65,73,80,55,47,2,2,76,35,81,35,81,51,45,30,94,30,90,53,48,29,20,4033
user_16707,22,6,71,80,75,42,63,27,21,21,65,54,35,19,11,13,62,77,10,46,35,31,18,76,61,59,69,92,77,58,29,89,89,32,19,61,47,100,39,42,63,94,14,23,57,91,90,27,5,7,4033
user_76107,91,38,38,36,54,56,38,7,16,15,30,80,100,35,89,47,21,40,13,18,53,66,15,45,76,65,54,87,98,35,78,53,96,4,91,52,16,49,54,94,36,82,58,56,45,58,51,89,82,43,4033
user_30651,96,66,90,65,72,86,69,13,74,39,89,7,46,51,68,88,34,85,64,2,52,49,91,90,4,40,54,60,41,97,27,2,62,26,93,41,79,41,81,87,99,60,96,70,64,36,45,37,36,62,4033
user_70871,13,36,47,62,81,61,56,1,82,74,73,19,98,34,57,38,54,32,79,92,94,6,90,8,58,93,14,15,27,49,98,20,48,93,59,46,43,45,52,77,8,8,26,93,54,93,51,46,72,26,4034
user_36193,4,55,42,83,45,17,8,27,34,6,49,15,47,70,58,3,9,1,56,44,77,84,86,100,32,24,14,6,10,3,9,63,87,54,23,30,53,34,2,77,11,30,47,3,59,16,56,34,21,23,4034
user_90271,33,75,47,6,56,43,96,88,60,46,10,78,99,46,28,94,34,59,25,1,20,16,46,37,41,66,99,79,55,7,35,28,81,11,89,98,61,76,39,86,94,90,53,96,86,54,38,20,12,24,4034
user_39578,48,41,20,11,39,39,9,83,47,15,3,71,17,92,3,18,7,63,54,32,29,44,38,11,54,71,46,40,55,50,6,32,69,8,25,68,98,66,87,54,4,84,98,88,96,42,80,16,53,54,4034
user_87308,48,7,57,62,94,85,43,48,18,31,81,56,12,78,53,10,34,60,35,5,2,93,38,16,68,23,4,36,62,6,83,65,88,44,7,14,42,88,21,51,13,81,9,42,22,41,87,74,25,70,4035
user_69790,15,18,27,77,28,24,70,85,100,71,9,28,67,12,45,95,100,31,53,14,22,89,53,49,30,71,37,63,81,75,38,48,43,60,28,24,37,94,31,4,26,68,93,40,55,76,42,76,81,1,4035
user_65499,20,63,98,7,78,42,81,65,93,20,99,61,72,35,75,73,5,31,23,93,95,77,28,78,5,47,62,57,11,28,100,33,84,42,65,1,67,100,54,13,15,63,62,81,54,77,88,35,53,18,4035
user_16655,89,11,14,56,13,75,58,9,63,73,39,68,27,73,32,94,47,64,96,24,48,96,33,57,30,36,8,16,53,75,7,84,37,70,61,78,13,79,56,45,15,11,57,19,21,95,24,99,70,1,4035
user_98404,47,29,25,7,70,53,60,82,91,11,99,19,16,38,47,54,64,14,44,67,60,82,38,25,67,90,11,17,85,10,83,68,93,27,20,67,89,52,20,6,49,64,13,33,38,71,51,7,54,18,4036
user_38106,78,63,68,66,24,91,81,43,43,13,48,40,3,67,56,93,23,73,82,31,66,15,88,28,76,89,94,37,68,64,13,37,46,62,38,97,83,92,70,37,40,93,91,40,71,24,100,8,88,70,4036
user_97872,49,27,93,3,2,69,36,63,36,81,10,63,24,91,25,55,9,16,30,66,75,2,5,74,58,26,49,7,24,5,22,74,69,92,92,100,87,11,9,95,74,58,43,11,8,16,85,87,27,67,4036
user_67116,57,12,29,38,97,100,82,81,5,85,38,17,35,45,93,1,21,33,78,56,26,71,99,100,42,84,3,64,85,14,89,33,43,22,64,22,65,50,18,3,75,28,12,18,6,17,84,64,87,9,4036
user_30137,29,25,77,37,39,37,33,14,35,98,77,39,14,13,72,75,94,76,64,86,30,35,89,29,15,49,11,14,32,17,85,17,84,31,33,23,5,42,50,35,72,52,50,61,100,85,19,70,73,72,4037
user_38142,86,61,75,58,95,22,27,95,94,36,32,85,55,99,2,86,72,28,79,14,82,88,23,67,100,82,36,56,11,36,12,83,22,23,16,11,78,88,10,86,89,57,15,69,9,17,78,15,33,3,4037
user_64896,76,71,49,52,32,93,57,23,42,52,11,91,95,45,72,12,21,68,22,40,38,55,53,27,31,37,42,57,79,5,75,42,79,82,43,29,24,92,27,36,7,43,12,75,34,32,77,80,12,68,4037
user_37506,44,60,40,33,54,32,69,23,72,69,25,47,6,52,51,68,93,31,94,3,44,36,24,72,99,90,80,2,96,41,78,85,23,2,78,75,50,10,81,38,94,98,71,5,87,69,61,71,7,38,4037
user_62773,40,41,59,51,100,54,6,23,97,5,94,46,85,74,90,85,76,53,14,57,95,58,61,48,75,44,9,62,6,15,5,34,66,30,81,19,41,51,91,90,66,78,71,75,8,18,67,64,20,57,4038
user_83715,6,86,29,54,6,13,70,30,20,21,59,100,72,1,68,68,73,4,73,47,78,30,52,62,52,8,56,93,14,42,98,36,87,39,20,74,83,44,5,59,55,94,29,74,8,31,35,56,11,79,4038
user_32106,65,31,18,6,6,71,48,70,25,96,86,81,19,21,26,71,77,80,5,87,14,100,81,19,18,54,6,51,43,62,5,67,28,15,88,20,27,76,74,83,19,32,17,14,6,71,43,91,84,7,4038
user_50954,79,6,47,72,62,89,34,57,100,59,29,84,80,64,9,92,58,51,76,98,43,77,35,74,50,23,4,87,27,97,55,58,35,24,93,74,95,27,86,37,13,38,65,36,95,12,100,28,97,38,4038
user_56805,37,47,55,97,43,50,50,78,69,100,96,41,1,31,100,65,70,98,62,76,11,23,89,82,63,84,56,53,1,64,81,33,12,77,90,28,96,49,7,3,48,14,98,14,23,45,53,34,70,45,4039
user_47955,35,38,21,15,16,27,91,99,81,1,82,81,78,88,6,76,18,36,5,94,50,47,100,12,52,15,70,67,23,79,41,74,74,48,89,23,85,37,7,56,67,2,60,41,6,72,96,92,6,49,4039
user_32863,54,74,11,25,68,76,33,41,28,81,16,88,18,9,77,33,65,85,29,66,95,15,59,29,44,80,40,35,55,46,75,36,10,53,13,52,46,71,73,91,18,64,86,86,41,90,1,22,22,36,4039
user_60125,81,42,79,100,90,15,40,34,56,6,66,63,8,98,55,80,27,79,86,5,19,45,15,98,39,81,18,89,51,53,30,96,62,21,34,79,49,50,30,70,12,40,21,100,92,82,80,88,86,92,4039
user_4018,48,1,99,78,40,38,97,83,16,11,99,34,56,6,63,66,11,78,97,76,70,79,81,71,17,28,27,62,32,16,20,83,94,39,98,15,90,42,12,16,27,44,9,94,11,77,32,2,37,78,4040
user_22253,51,25,33,100,68,6,74,17,29,19,74,3,48,77,41,25,14,35,67,11,15,73,11,48,3,56,63,85,86,41,29,51,70,26,36,55,57,57,53,24,70,82,30,81,72,12,17,18,70,3,4040
user_97374,27,33,11,88,72,56,54,18,19,47,58,89,21,35,12,81,65,11,96,30,84,21,36,43,16,76,95,55,80,91,62,43,20,72,78,71,20,93,59,100,66,47,96,93,92,54,71,39,68,23,4040
user_11617,89,96,10,29,55,22,71,30,74,36,11,98,42,8,94,41,63,11,26,11,48,46,7,15,90,96,75,85,17,48,76,51,2,85,26,76,59,82,25,27,14,44,28,30,50,51,29,36,87,4,4040
user_91758,6,69,3,58,21,49,90,78,91,97,60,87,75,78,62,11,54,51,5,47,90,79,7,41,92,48,83,100,71,84,58,50,59,98,89,72,82,34,55,24,58,78,70,94,47,47,94,64,41,7,4041
user_11375,63,86,14,68,31,26,67,3,8,90,64,52,57,1,98,33,45,86,77,97,57,80,1,21,45,60,98,46,12,83,42,95,50,65,95,60,36,19,30,27,71,20,17,3,65,45,49,7,7,3,4041
user_40466,51,1,3,88,96,89,27,93,85,36,70,76,39,38,68,68,83,98,40,46,79,95,91,25,22,11,15,66,74,74,71,70,51,83,38,98,11,70,7,46,9,8,88,2,61,86,81,25,21,62,4041
user_98153,31,39,32,89,76,13,87,96,76,73,6,78,25,57,88,81,79,22,24,9,81,93,36,13,94,31,3,84,87,67,5,97,5,36,64,88,47,62,23,2,71,60,44,96,86,89,96,7,22,16,4041
user_98253,49,37,82,12,37,92,17,73,97,96,52,70,5,34,79,10,15,38,14,25,62,72,50,26,67,18,78,69,81,9,10,78,26,80,25,80,75,30,78,4,52,80,26,80,58,24,46,90,46,84,4042
user_52966,47,15,94,23,52,78,62,88,83,41,66,24,76,81,83,21,91,61,35,73,70,25,60,13,88,82,63,39,22,87,3,41,90,96,64,13,51,61,1,88,19,11,75,44,53,99,52,57,63,62,4042
user_45126,65,84,44,86,78,31,16,27,17,81,23,88,23,75,70,48,45,26,49,55,61,39,32,29,62,40,88,29,31,56,28,71,64,7,31,88,87,46,100,48,100,14,19,56,39,34,83,68,6,98,4042
user_8298,48,66,29,10,10,14,26,49,2,58,5,67,97,73,58,71,68,50,73,73,75,9,13,49,58,19,31,26,78,64,71,20,36,37,56,78,64,33,27,49,1,85,10,53,83,34,68,11,39,31,4042
user_27529,54,58,50,19,66,43,49,12,40,69,29,43,30,60,60,80,55,6,99,99,75,94,71,90,68,31,49,72,59,83,27,74,73,49,23,1,97,72,85,48,81,69,3,93,95,100,37,28,41,40,4043
user_54251,84,12,1,57,17,4,78,41,82,99,93,98,25,21,49,82,68,51,50,24,85,43,26,11,30,79,49,39,46,65,88,48,75,18,72,14,91,40,95,62,100,8,15,95,8,89,4,10,100,44,4043
user_37109,88,16,90,38,99,53,37,7,39,12,63,55,32,98,59,51,69,81,99,61,24,64,100,22,15,93,39,98,83,28,15,89,88,41,3,62,16,61,43,42,88,1,99,24,69,40,62,30,87,47,4043
user_56891,7,16,66,35,18,84,94,71,97,11,62,6,70,75,63,74,41,3,38,75,35,2,64,12,17,70,65,59,46,54,88,77,60,1,8,14,64,2,37,45,38,91,9,59,2,100,34,66,86,88,4043
user_68781,50,19,6,15,58,22,79,29,57,34,86,7,15,65,5,74,33,11,10,87,86,98,62,94,36,10,75,63,5,54,32,65,58,80,14,15,86,2,37,16,98,15,50,70,90,29,61,45,35,19,4044
user_1295,20,52,82,80,98,98,33,99,74,97,66,36,74,78,38,86,48,8,30,76,34,30,5,41,96,7,50,87,58,52,76,75,25,71,79,62,6,69,63,77,39,82,75,95,89,49,90,82,94,98,4044
user_19943,47,93,24,49,34,99,84,81,47,65,81,16,92,87,56,84,52,64,64,78,19,59,54,40,41,68,38,35,47,58,8,52,71,88,12,74,5,47,99,32,43,61,84,15,98,33,97,18,35,72,4044
user_37316,64,8,12,29,80,11,77,25,8,82,14,23,77,39,32,35,54,92,80,74,10,85,70,79,53,72,67,58,70,30,95,62,71,50,3,80,83,17,27,67,73,26,67,91,61,82,49,66,99,75,4044
user_24493,98,38,52,35,84,22,30,26,91,44,22,33,47,49,16,8,27,89,44,71,94,9,22,98,65,93,3,81,19,94,17,8,49,60,70,32,24,47,29,29,41,86,69,23,20,49,35,82,19,68,4045
user_39302,53,61,18,46,38,95,17,1,66,42,65,35,45,16,49,94,85,97,30,17,97,89,43,32,12,13,47,58,12,19,51,25,70,72,51,57,46,100,52,93,43,81,32,82,23,6,89,21,52,92,4045
user_17892,10,51,93,36,20,54,28,44,91,23,36,100,97,59,66,26,76,2,62,3,36,85,42,31,72,48,30,21,80,41,22,54,85,42,21,31,7,60,59,68,12,90,22,13,11,93,88,83,9,66,4045
user_69009,32,16,26,1,75,76,70,10,50,69,2,7,63,53,77,41,94,18,42,24,58,11,76,52,36,38,8,43,95,27,66,69,19,52,65,40,48,39,41,38,84,98,66,12,29,79,79,81,4,51,4045
user_23874,1,76,86,59,52,32,80,34,69,43,75,12,18,84,40,68,49,47,75,54,5,73,96,84,6,18,21,61,85,76,73,81,83,17,37,99,9,40,19,36,4,23,3,62,10,20,76,62,65,2,4046
user_81930,14,75,46,98,86,54,26,37,97,26,66,77,84,78,65,66,30,66,60,36,14,76,60,6,97,91,77,71,95,31,40,72,23,46,24,40,59,33,1,42,97,59,88,14,7,52,33,15,12,81,4046
user_94346,53,78,58,86,91,14,32,67,85,25,33,67,2,92,61,98,89,51,91,91,92,44,84,97,21,5,77,33,51,97,89,45,81,46,52,47,20,86,15,51,40,71,61,92,44,58,51,70,84,51,4046
user_87790,12,69,62,16,22,42,22,92,40,10,99,69,51,90,84,36,85,20,48,6,11,84,99,77,43,72,50,58,25,68,44,21,9,13,38,51,64,21,71,37,63,60,73,61,69,89,6,89,64,30,4046
user_46381,15,73,60,94,4,95,12,14,58,77,92,6,65,95,10,72,16,45,99,8,7,77,11,71,30,50,22,22,95,4,15,27,48,37,42,27,9,88,45,80,38,69,3,78,59,31,1,76,33,74,4047
user_80251,47,19,58,61,39,96,22,15,61,59,70,20,52,32,75,81,52,30,36,73,4,76,25,20,49,20,64,87,74,52,53,62,45,44,59,31,48,62,4,82,15,77,81,16,31,70,45,100,77,22,4047
user_15462,26,91,9,46,75,54,17,79,12,31,46,93,85,53,57,61,52,9,91,71,81,79,83,4,17,29,90,69,30,69,22,53,27,54,60,25,98,17,48,67,38,1,45,18,66,47,72,22,63,61,4047
user_93677,52,56,34,67,69,59,52,23,69,96,13,7,65,85,56,13,57,39,50,60,15,8,65,61,7,64,23,85,24,93,52,60,62,77,95,77,55,49,4,84,74,17,81,80,19,63,45,70,57,52,4047
user_23435,28,98,54,43,9,3,5,4,86,48,50,19,72,65,100,52,18,96,12,46,61,42,42,48,33,47,90,73,70,93,33,39,65,38,47,83,88,64,25,32,11,56,14,67,84,20,11,89,80,49,4048
user_77956,48,10,4,31,38,55,92,96,100,22,40,7,62,50,79,22,67,25,5,95,45,95,88,87,76,60,6,20,8,21,75,3,51,68,9,41,45,19,3,79,39,27,65,37,94,67,14,72,76,36,4048
user_94717,13,85,41,30,24,61,41,26,27,70,81,11,9,29,81,9,10,61,46,87,27,15,59,76,81,59,86,18,90,84,82,100,94,98,28,33,76,81,46,75,44,95,37,2,93,46,59,30,30,71,4048
user_8375,41,24,92,79,69,65,36,31,77,58,72,57,54,54,17,10,31,13,32,56,10,46,72,94,11,92,2,38,73,96,10,51,95,83,6,20,60,79,55,22,96,75,12,7,60,39,21,30,79,18,4048
user_82338,43,32,16,42,33,2,80,82,77,54,52,78,47,53,48,52,86,4,15,2,44,24,96,89,63,24,20,12,45,62,100,83,93,32,10,12,76,59,39,58,90,4,79,1,25,44,94,96,51,63,4049
user_20392,88,11,9,30,1,44,26,29,60,43,86,79,25,22,20,57,39,86,74,98,65,26,72,56,98,85,3,64,4,78,12,49,44,62,100,57,70,5,43,60,58,12,50,11,59,58,10,29,73,8,4049
user_40847,63,85,99,20,84,62,43,31,49,21,44,7,2,38,49,30,33,41,62,96,80,56,100,9,55,98,79,31,2,67,60,49,82,61,12,98,99,66,11,64,88,78,98,51,41,98,99,40,14,24,4049
user_65642,86,78,36,33,21,99,37,98,30,20,76,41,79,7,53,18,94,21,60,70,60,29,5,37,80,70,29,50,12,32,58,90,7,85,50,56,66,70,92,71,93,19,53,30,32,38,88,87,29,18,4049
user_42717,14,17,5,16,62,54,71,100,23,13,14,56,31,70,81,92,22,65,37,65,79,88,18,16,5,22,18,57,19,54,24,8,50,70,31,20,12,47,38,9,56,30,9,9,23,57,13,23,51,71,4050
user_86522,20,88,57,82,44,17,37,48,10,13,91,97,70,20,42,1,13,60,32,65,62,43,57,17,56,18,92,78,46,96,46,59,33,33,59,16,99,40,78,14,8,35,38,68,52,96,67,55,60,66,4050
user_37972,65,20,77,88,74,73,92,42,9,14,34,36,4,85,85,78,2,81,7,27,11,87,14,53,35,93,47,79,75,92,15,34,67,18,81,84,64,96,12,56,98,17,21,85,38,100,29,26,54,13,4050
user_75895,64,19,94,96,46,34,33,64,91,64,55,30,30,31,89,4,91,12,9,60,36,45,13,40,70,71,34,61,39,4,93,51,27,30,15,15,17,46,5,88,11,89,25,22,32,28,96,95,100,90,4050
user_74257,44,29,96,23,74,49,78,91,22,69,85,9,29,12,51,86,67,99,83,18,83,87,23,89,47,63,14,58,45,97,29,81,38,43,2,40,84,36,48,44,88,3,28,54,59,95,4,6,15,71,4051
user_95106,87,49,35,69,50,34,94,5,82,87,66,38,53,54,70,13,75,37,61,44,17,11,48,27,79,17,64,59,75,15,33,65,51,59,29,96,40,11,27,76,41,82,95,36,37,14,15,53,91,66,4051
user_77583,90,97,30,90,13,92,57,62,85,3,50,13,62,19,91,78,25,51,84,5,24,66,85,95,52,48,91,7,26,23,34,87,47,44,12,41,12,92,3,21,27,81,59,82,38,23,23,15,73,52,4051
user_69159,52,9,49,90,12,86,45,74,11,10,52,47,89,48,47,94,97,69,91,56,76,30,14,5,2,88,13,60,61,35,81,75,18,7,62,18,11,25,24,83,87,69,1,39,44,80,19,81,97,29,4051
user_50081,84,53,28,17,1,91,6,3,90,35,5,82,99,96,12,44,89,80,38,47,20,15,18,63,15,11,86,12,92,26,63,47,16,15,92,61,67,12,41,51,63,20,88,94,91,37,21,34,82,43,4052
user_8236,61,67,48,50,31,44,78,87,15,27,38,11,19,34,76,61,79,92,6,11,57,31,32,44,30,58,8,87,2,11,91,20,100,41,31,19,72,13,68,91,19,5,77,7,11,5,21,7,48,73,4052
user_84263,50,62,47,21,10,74,46,5,64,86,31,8,53,51,94,75,56,87,31,16,11,40,29,24,60,75,59,3,74,64,83,99,76,24,56,53,22,32,13,3,57,47,26,42,61,72,66,64,46,76,4052
user_23371,65,91,94,92,46,98,10,21,72,100,97,69,8,46,10,62,49,64,63,31,51,43,91,48,41,37,1,58,31,32,43,67,99,82,24,54,53,100,6,20,22,83,36,72,74,38,58,15,77,70,4052
user_50098,13,35,23,24,42,11,88,82,67,72,93,32,12,99,55,4,64,83,75,93,35,33,31,15,69,65,20,88,27,28,3,60,35,83,8,1,8,65,24,58,87,41,37,23,36,60,73,29,100,31,4053
user_13165,60,72,2,27,72,28,41,27,37,34,73,58,68,2,95,18,31,63,92,22,31,63,5,2,49,14,39,95,94,99,39,13,26,76,82,73,100,10,6,2,94,16,50,11,82,88,87,54,73,2,4053
user_74854,48,89,28,4,94,70,41,20,14,26,94,55,34,33,48,20,26,59,39,41,48,43,12,13,56,97,96,52,89,32,38,81,61,53,57,54,90,20,42,40,79,34,76,5,83,4,44,51,86,48,4053
user_43912,97,49,30,74,86,74,51,45,43,79,48,31,17,35,6,59,14,10,82,39,10,26,99,25,80,68,86,94,71,30,70,44,6,19,54,78,44,61,13,51,37,67,100,24,85,84,11,98,98,93,4053
user_94385,58,59,88,12,16,11,100,75,94,41,67,1,87,68,87,5,11,13,55,19,91,74,6,73,55,81,50,52,76,17,24,98,79,98,84,39,95,11,59,90,59,35,66,17,97,70,99,9,82,85,4054
user_42673,32,14,18,40,47,76,86,1,87,45,54,55,30,89,80,36,7,40,74,67,64,21,22,100,40,46,86,100,85,49,46,21,21,38,94,39,100,72,35,1,49,17,48,67,29,45,65,69,15,96,4054
user_32778,82,98,80,4,40,53,78,28,25,13,90,40,46,28,7,70,29,41,65,49,46,76,87,67,5,61,92,37,38,76,23,30,24,61,14,17,73,95,25,72,70,64,32,50,79,74,27,79,5,38,4054
user_3762,70,66,18,49,92,77,50,94,72,47,97,56,91,64,61,81,75,14,75,29,74,57,58,19,95,54,62,49,1,34,53,51,84,56,47,2,45,17,4,5,55,43,43,43,60,41,6,14,64,99,4054
user_31163,43,1,37,10,89,85,1,2,23,56,62,38,98,37,46,66,69,68,82,75,65,60,61,12,41,36,29,73,98,14,35,72,42,93,38,12,30,36,54,91,17,38,40,76,42,47,83,15,40,58,4055
user_38512,30,43,13,58,77,43,64,30,10,33,16,33,27,64,57,79,93,19,81,59,32,63,78,64,27,76,58,65,67,34,85,63,28,8,47,42,81,27,27,33,85,88,28,24,10,84,58,49,42,35,4055
user_95847,21,92,60,29,92,32,85,54,64,54,16,59,17,33,1,78,44,28,6,8,28,29,91,7,79,90,67,34,50,87,10,11,83,31,81,23,63,67,95,37,18,93,85,30,73,57,82,3,36,6,4055
user_42786,52,80,4,89,60,13,88,51,52,30,33,25,67,56,19,43,10,52,95,6,3,82,57,33,7,72,91,24,22,76,92,78,74,44,62,61,64,77,94,10,20,66,53,29,5,48,69,74,55,71,4055
user_96852,42,35,12,41,43,20,99,92,79,7,85,31,14,12,75,51,86,71,16,91,44,5,43,30,54,69,15,25,38,50,74,31,41,32,87,94,59,15,32,1,24,53,72,64,27,78,53,54,18,47,4056
user_48053,16,26,34,16,46,18,49,11,60,53,11,71,45,20,15,31,22,77,17,22,93,48,95,67,7,98,86,76,29,97,75,31,25,15,73,3,74,11,46,17,94,39,4,70,58,16,27,92,15,91,4056
user_20517,15,56,60,66,82,59,14,66,51,12,37,77,42,17,26,89,37,76,44,94,1,36,14,3,14,83,35,35,24,23,93,49,18,38,46,88,3,51,45,90,37,52,1,80,95,87,64,71,46,33,4056
user_25109,66,47,10,38,99,36,78,17,91,77,47,90,14,45,49,70,67,11,67,46,3,22,99,9,4,20,100,72,2,15,70,65,79,40,11,36,27,59,9,54,22,61,3,96,70,35,46,17,60,79,4056
user_26213,64,75,26,89,37,3,52,55,41,96,12,55,60,81,74,63,43,61,3,18,37,50,63,40,73,26,50,56,90,96,10,26,67,16,21,57,1,73,62,18,27,46,17,83,87,11,26,58,28,79,4057
user_13770,43,50,12,23,7,21,94,38,35,59,66,29,39,8,24,35,49,35,85,59,52,86,93,84,9,82,32,19,51,33,89,68,50,46,28,3,72,46,3,22,6,54,2,63,53,60,27,31,4,61,4057
user_21332,72,26,6,16,42,9,95,89,54,91,55,7,57,92,30,74,59,91,85,34,23,95,24,46,34,99,3,37,67,41,52,96,80,94,32,21,43,89,29,100,3,13,31,33,76,32,32,66,34,75,4057
user_60666,85,69,16,6,54,82,68,38,84,20,16,46,38,39,78,13,28,37,6,2,54,64,89,84,58,42,52,24,55,5,98,100,45,17,11,2,42,33,10,80,50,69,54,29,71,59,16,1,88,57,4057
user_98174,95,40,3,87,69,75,90,3,9,7,87,47,100,21,61,56,38,28,35,90,18,61,83,78,31,39,100,54,30,43,77,25,46,90,43,83,34,80,5,55,72,32,12,56,85,16,85,61,87,34,4058
user_83719,45,55,75,90,8,37,63,93,38,16,34,29,80,99,89,47,38,6,99,79,33,70,41,99,94,26,35,19,100,9,68,43,98,87,23,64,84,25,79,46,51,41,58,53,92,42,82,35,83,5,4058
user_99276,3,57,22,43,24,27,57,52,49,96,69,80,21,17,61,71,60,38,85,52,40,8,66,90,86,87,25,100,66,17,78,100,33,34,99,90,41,67,50,31,99,5,74,68,92,44,32,82,66,87,4058
user_9809,67,20,62,79,89,39,28,10,73,69,14,65,56,15,76,5,22,5,75,45,81,42,29,98,27,17,33,77,15,78,25,81,49,73,87,1,41,32,87,31,93,24,58,77,37,47,68,21,99,86,4058
user_51284,59,92,97,16,36,57,37,38,98,76,59,35,27,55,43,77,71,63,60,93,7,9,61,10,55,85,86,74,87,50,60,35,62,1,90,53,17,72,41,97,23,78,29,29,11,35,49,79,9,40,4059
user_89340,29,62,76,10,65,53,39,62,71,89,37,65,57,20,9,48,49,14,55,67,4,33,9,42,83,64,70,78,32,12,18,43,80,76,90,20,36,32,90,29,1,79,24,83,42,81,12,27,50,57,4059
user_7248,68,11,99,23,46,47,15,9,21,51,92,63,31,31,64,98,30,44,25,13,16,5,24,74,59,27,18,52,80,84,71,4,44,10,67,54,83,49,42,69,54,46,17,32,83,37,82,59,97,32,4059
user_44821,41,90,75,24,19,2,16,93,13,4,44,30,43,59,78,90,76,34,61,51,90,73,36,82,98,73,64,83,5,70,55,84,40,20,41,70,28,48,61,28,42,62,17,95,26,18,72,83,66,54,4059
user_49852,72,96,99,13,55,60,63,11,34,55,8,65,47,24,74,27,88,64,80,83,25,75,33,53,10,47,81,37,99,92,4,67,6,25,96,63,50,18,90,55,42,11,16,78,5,23,41,49,50,23,4060
user_56815,7,83,95,71,94,40,11,11,42,87,72,18,92,98,28,36,56,74,32,26,96,56,46,43,24,95,10,54,84,73,8,34,83,60,61,82,86,55,67,76,33,13,45,65,35,56,46,54,7,41,4060
user_3955,69,53,69,47,53,37,90,29,51,37,100,53,24,8,11,97,9,16,100,79,63,58,30,95,46,81,60,53,81,100,34,18,77,60,63,92,91,71,49,53,30,36,44,26,22,61,47,23,65,91,4060
user_25687,12,62,90,8,2,30,59,43,95,54,33,98,5,46,49,70,70,81,37,70,56,55,79,10,22,14,22,5,66,56,43,61,55,37,47,70,77,20,27,4,79,87,53,85,72,82,86,94,81,55,4060
user_32540,87,98,14,71,18,27,26,29,42,36,87,77,5,80,44,39,80,22,66,24,27,41,63,85,19,22,83,67,60,96,3,40,62,74,70,64,95,87,79,14,53,38,60,38,52,70,31,79,87,62,4061
user_77486,23,76,44,57,76,9,4,63,29,95,72,94,62,79,20,14,87,97,20,69,4,41,78,48,14,44,83,15,62,48,47,67,57,9,36,2,53,44,99,82,19,33,83,15,76,99,60,42,35,92,4061
user_31884,32,52,9,24,71,13,78,76,46,1,32,78,58,46,23,92,2,65,69,46,54,75,81,25,41,17,88,33,27,59,62,65,38,9,54,63,95,52,67,32,40,38,44,14,10,50,25,70,49,77,4061
user_71698,12,57,57,87,62,86,79,46,90,32,84,73,4,83,83,70,3,89,50,55,44,28,62,89,97,96,67,84,54,80,34,6,79,84,54,29,69,13,41,34,18,18,31,48,42,99,31,37,6,11,4061
user_95869,71,46,50,31,49,79,84,11,15,61,34,29,14,68,52,62,74,28,57,45,19,43,66,59,20,55,95,75,34,41,77,47,85,98,26,43,62,1,2,99,96,32,93,73,27,9,98,67,43,88,4062
user_4582,48,76,41,17,3,12,41,60,31,89,98,87,62,77,31,34,89,27,56,4,56,24,4,85,95,29,41,29,46,72,91,60,3,80,11,28,43,54,76,87,69,22,53,82,67,33,39,70,11,72,4062
user_69559,6,60,81,4,74,46,24,77,99,8,17,6,12,34,76,75,64,58,42,82,13,30,72,71,14,52,62,100,62,98,99,55,37,25,83,11,41,78,57,17,47,35,62,91,57,57,81,43,24,7,4062
user_90889,1,78,70,47,97,36,18,48,26,6,17,31,91,64,55,31,45,76,13,20,4,25,56,27,9,83,79,95,1,34,35,92,40,3,63,44,38,100,13,8,3,44,56,51,60,84,44,72,56,67,4062
user_60810,82,85,75,91,6,63,97,64,19,1,8,81,24,44,12,43,21,59,77,13,23,48,73,71,22,20,63,76,38,8,38,75,43,80,61,9,43,46,55,45,93,27,69,41,90,29,95,64,33,13,4063
user_59544,68,24,48,2,34,25,6,67,77,30,7,8,87,83,59,17,66,68,87,51,65,67,8,4,19,98,19,64,18,59,3,70,18,49,23,94,56,79,22,51,34,92,26,83,59,5,46,17,55,16,4063
user_42832,85,94,33,94,50,57,17,45,44,2,95,91,92,43,13,72,51,40,90,74,41,59,10,55,69,7,82,50,74,68,33,52,16,65,8,41,70,53,63,8,26,73,55,84,51,97,4,69,41,94,4063
