user_id,item_30770,item_49901,item_92557,item_89262,item_49018,item_27577,item_10498,item_66905,item_91589,item_45373,item_73102,item_90995,item_70099,item_34040,item_75753,item_91024,item_84338,item_82793,item_92219,item_50317,item_9645,item_55428,item_96342,item_53352,item_94932,groupId
user_16414,12,48,37,25,16,27,82,24,60,88,64,90,70,48,30,100,18,16,58,78,28,90,19,12,36,61
user_46584,65,27,22,15,26,94,89,48,2,9,39,39,97,95,42,28,66,93,83,62,35,55,47,30,54,61
user_83877,9,91,61,40,15,34,96,7,34,22,53,100,18,7,66,2,98,59,20,66,42,27,35,43,5,61
user_42338,26,14,61,13,76,13,33,27,59,29,4,36,52,35,51,94,85,20,32,6,36,65,47,54,97,61
user_51819,27,27,5,34,29,33,64,41,87,81,58,12,14,81,45,2,54,51,24,53,72,20,63,14,45,62
user_19809,20,40,78,48,22,43,70,89,15,46,34,35,79,56,48,48,89,92,87,68,16,5,38,17,40,62
user_10744,19,26,56,37,85,40,90,76,49,96,81,71,87,17,45,73,29,49,91,30,37,73,96,20,26,62
user_57699,21,48,29,66,36,63,83,15,14,60,100,35,5,30,19,93,50,10,79,33,80,12,16,76,74,62
user_65913,87,51,40,29,38,41,27,6,28,31,85,9,12,53,17,87,74,35,62,95,37,8,26,54,47,63
user_93602,70,84,84,68,29,61,83,76,69,97,98,76,47,91,65,63,75,71,70,71,32,6,18,41,1,63
user_85810,11,34,100,90,21,18,38,16,65,73,80,55,47,2,2,76,35,81,35,81,51,45,30,94,30,63
user_92580,53,48,29,20,16,22,6,71,80,75,42,63,27,21,21,65,54,35,19,11,13,62,77,10,46,63
user_8167,74,91,38,38,36,54,56,38,7,16,15,30,80,100,35,89,47,21,40,13,18,53,66,15,45,64
user_78191,65,54,87,98,35,78,53,96,4,91,52,16,49,54,94,36,82,58,56,45,58,51,89,82,43,64
user_99136,66,90,65,72,86,69,13,74,39,89,7,46,51,68,88,34,85,64,2,52,49,91,90,4,40,64
user_42628,97,27,2,62,26,93,41,79,41,81,87,99,60,96,70,64,36,45,37,36,62,100,3,38,34,64
user_57592,11,67,97,58,16,87,31,91,36,30,79,85,82,13,1,11,48,82,87,56,69,75,55,69,13,65
user_48993,62,81,61,56,1,82,74,73,19,98,34,57,38,54,32,79,92,94,6,90,8,58,93,14,15,65
user_28039,49,98,20,48,93,59,46,43,45,52,77,8,8,26,93,54,93,51,46,72,26,35,4,55,42,65
user_85841,45,17,8,27,34,6,49,15,47,70,58,3,9,1,56,44,77,84,86,100,32,24,14,6,10,65
user_58294,43,96,88,60,46,10,78,99,46,28,94,34,59,25,1,20,16,46,37,41,66,99,79,55,7,66
user_36787,28,81,11,89,98,61,76,39,86,94,90,53,96,86,54,38,20,12,24,38,48,41,20,11,39,66
user_40294,9,83,47,15,3,71,17,92,3,18,7,63,54,32,29,44,38,11,54,71,46,40,55,50,6,66
user_33637,69,8,25,68,98,66,87,54,4,84,98,88,96,42,80,16,53,54,84,57,100,68,16,13,98,66
user_30750,30,59,97,87,1,7,29,59,17,85,55,99,14,18,2,52,81,50,79,49,85,48,7,57,62,67
user_97180,85,43,48,18,31,81,56,12,78,53,10,34,60,35,5,2,93,38,16,68,23,4,36,62,6,67
user_67184,88,44,7,14,42,88,21,51,13,81,9,42,22,41,87,74,25,70,68,15,18,27,77,28,24,67
user_88009,100,71,9,28,67,12,45,95,100,31,53,14,22,89,53,49,30,71,37,63,81,75,38,48,43,67
user_36491,75,73,5,31,23,93,95,77,28,78,5,47,62,57,11,28,100,33,84,42,65,1,67,100,54,68
user_13487,15,63,62,81,54,77,88,35,53,18,100,16,89,11,14,56,13,75,58,9,63,73,39,68,27,68
user_74741,32,94,47,64,96,24,48,96,33,57,30,36,8,16,53,75,7,84,37,70,61,78,13,79,56,68
user_46956,15,11,57,19,21,95,24,99,70,1,37,49,11,34,62,2,29,81,61,25,79,36,32,52,75,68
user_68386,34,49,49,15,97,27,73,1,22,9,96,47,29,25,7,70,53,60,82,91,11,99,19,16,38,69
user_55325,64,14,44,67,60,82,38,25,67,90,11,17,85,10,83,68,93,27,20,67,89,52,20,6,49,69
user_66256,13,33,38,71,51,7,54,18,37,78,63,68,66,24,91,81,43,43,13,48,40,3,67,56,93,69
user_23769,73,82,31,66,15,88,28,76,89,94,37,68,64,13,37,46,62,38,97,83,92,70,37,40,93,69
user_68224,75,2,5,74,58,26,49,7,24,5,22,74,69,92,92,100,87,11,9,95,74,58,43,11,8,70
user_87727,87,27,67,65,57,12,29,38,97,100,82,81,5,85,38,17,35,45,93,1,21,33,78,56,26,70
user_65962,85,14,89,33,43,22,64,22,65,50,18,3,75,28,12,18,6,17,84,64,87,9,37,47,84,70
user_35849,46,87,14,4,59,35,39,95,61,95,53,72,28,16,21,78,17,84,4,97,11,25,20,34,24,70
user_26027,77,37,39,37,33,14,35,98,77,39,14,13,72,75,94,76,64,86,30,35,89,29,15,49,11,71
user_14364,32,17,85,17,84,31,33,23,5,42,50,35,72,52,50,61,100,85,19,70,73,72,37,86,61,71
user_77228,58,95,22,27,95,94,36,32,85,55,99,2,86,72,28,79,14,82,88,23,67,100,82,36,56,71
user_12228,36,12,83,22,23,16,11,78,88,10,86,89,57,15,69,9,17,78,15,33,3,63,76,71,49,71
user_77545,42,79,82,43,29,24,92,27,36,7,43,12,75,34,32,77,80,12,68,36,44,60,40,33,54,72
user_32808,69,23,72,69,25,47,6,52,51,68,93,31,94,3,44,36,24,72,99,90,80,2,96,41,78,72
user_24097,2,78,75,50,10,81,38,94,98,71,5,87,69,61,71,7,38,34,95,22,14,64,87,25,65,72
user_66982,21,90,52,30,76,28,45,17,64,69,67,75,64,97,52,32,63,64,79,94,45,99,41,3,68,72
user_5876,94,46,85,74,90,85,76,53,14,57,95,58,61,48,75,44,9,62,6,15,5,34,66,30,81,73
user_42464,51,91,90,66,78,71,75,8,18,67,64,20,57,81,6,86,29,54,6,13,70,30,20,21,59,73
user_74264,1,68,68,73,4,73,47,78,30,52,62,52,8,56,93,14,42,98,36,87,39,20,74,83,44,73
user_61135,55,94,29,74,8,31,35,56,11,79,84,31,65,31,18,6,6,71,48,70,25,96,86,81,19,73
user_33444,17,14,6,71,43,91,84,7,49,79,6,47,72,62,89,34,57,100,59,29,84,80,64,9,92,74
user_59402,51,76,98,43,77,35,74,50,23,4,87,27,97,55,58,35,24,93,74,95,27,86,37,13,38,74
user_67158,36,95,12,100,28,97,38,95,65,10,28,5,42,11,47,66,77,48,19,38,96,37,52,16,1,74
user_64489,10,5,98,33,16,5,51,47,73,74,17,53,48,59,38,6,39,23,29,18,32,57,25,62,27,74
user_11953,23,89,82,63,84,56,53,1,64,81,33,12,77,90,28,96,49,7,3,48,14,98,14,23,45,75
user_34958,70,45,46,35,38,21,15,16,27,91,99,81,1,82,81,78,88,6,76,18,36,5,94,50,47,75
user_12594,52,15,70,67,23,79,41,74,74,48,89,23,85,37,7,56,67,2,60,41,6,72,96,92,6,75
user_50457,32,54,74,11,25,68,76,33,41,28,81,16,88,18,9,77,33,65,85,29,66,95,15,59,29,75
user_83533,42,79,100,90,15,40,34,56,6,66,63,8,98,55,80,27,79,86,5,19,45,15,98,39,81,76
user_19341,89,51,53,30,96,62,21,34,79,49,50,30,70,12,40,21,100,92,82,80,88,86,92,17,11,76
user_59704,55,58,26,30,38,22,55,12,42,11,21,25,5,52,5,54,61,78,38,18,4,70,56,48,81,76
user_92723,68,96,64,1,86,97,2,60,20,75,31,65,38,75,33,70,2,15,13,68,23,69,41,100,3,76
user_33730,16,20,83,94,39,98,15,90,42,12,16,27,44,9,94,11,77,32,2,37,78,21,51,25,33,77
user_69813,6,74,17,29,19,74,3,48,77,41,25,14,35,67,11,15,73,11,48,3,56,63,85,86,41,77
user_53056,70,26,36,55,57,57,53,24,70,82,30,81,72,12,17,18,70,3,95,27,33,11,88,72,56,77
user_55811,18,19,47,58,89,21,35,12,81,65,11,96,30,84,21,36,43,16,76,95,55,80,91,62,43,77
user_76112,36,11,98,42,8,94,41,63,11,26,11,48,46,7,15,90,96,75,85,17,48,76,51,2,85,78
user_27013,76,59,82,25,27,14,44,28,30,50,51,29,36,87,4,48,52,90,27,52,91,77,66,81,14,78
user_15361,48,81,23,70,32,42,48,70,66,35,90,8,32,23,48,22,27,42,83,20,88,45,38,26,96,78
user_59828,84,20,54,91,32,37,25,77,78,85,81,28,59,61,89,6,69,3,58,21,49,90,78,91,97,78
user_80383,70,94,47,47,94,64,41,7,11,63,86,14,68,31,26,67,3,8,90,64,52,57,1,98,33,79
user_46173,86,77,97,57,80,1,21,45,60,98,46,12,83,42,95,50,65,95,60,36,19,30,27,71,20,79
user_18258,3,65,45,49,7,7,3,60,39,51,1,3,88,96,89,27,93,85,36,70,76,39,38,68,68,79
user_85856,98,40,46,79,95,91,25,22,11,15,66,74,74,71,70,51,83,38,98,11,70,7,46,9,8,79
user_9348,81,93,36,13,94,31,3,84,87,67,5,97,5,36,64,88,47,62,23,2,71,60,44,96,86,80
user_91458,96,7,22,16,16,64,60,50,57,9,67,44,95,97,63,38,55,25,15,37,23,14,1,21,32,80
user_34284,19,13,99,6,38,55,56,47,59,51,82,11,32,26,86,83,20,57,55,11,6,25,92,64,20,80
user_68388,11,57,62,76,69,97,89,36,95,49,37,82,12,37,92,17,73,97,96,52,70,5,34,79,10,80
user_82315,58,24,46,90,46,84,56,51,47,15,94,23,52,78,62,88,83,41,66,24,76,81,83,21,91,81
user_62990,35,73,70,25,60,13,88,82,63,39,22,87,3,41,90,96,64,13,51,61,1,88,19,11,75,81
user_45695,53,99,52,57,63,62,29,44,65,84,44,86,78,31,16,27,17,81,23,88,23,75,70,48,45,81
user_27032,49,55,61,39,32,29,62,40,88,29,31,56,28,71,64,7,31,88,87,46,100,48,100,14,19,81
user_75314,73,75,9,13,49,58,19,31,26,78,64,71,20,36,37,56,78,64,33,27,49,1,85,10,53,82
user_35260,68,11,39,31,30,35,59,54,13,46,81,91,89,25,53,28,81,87,10,68,84,41,47,23,34,82
user_91220,69,77,53,41,99,24,20,37,99,50,17,22,14,23,25,44,92,11,59,74,68,71,38,1,6,82
user_91084,21,41,1,26,54,58,50,19,66,43,49,12,40,69,29,43,30,60,60,80,55,6,99,99,75,82
user_42083,40,53,84,12,1,57,17,4,78,41,82,99,93,98,25,21,49,82,68,51,50,24,85,43,26,83
user_11246,30,79,49,39,46,65,88,48,75,18,72,14,91,40,95,62,100,8,15,95,8,89,4,10,100,83
user_45639,36,88,16,90,38,99,53,37,7,39,12,63,55,32,98,59,51,69,81,99,61,24,64,100,22,83
user_15970,93,39,98,83,28,15,89,88,41,3,62,16,61,43,42,88,1,99,24,69,40,62,30,87,47,83
user_47993,54,88,77,60,1,8,14,64,2,37,45,38,91,9,59,2,100,34,66,86,88,30,62,93,29,84
user_25923,17,99,47,21,71,63,94,9,69,96,39,70,8,23,80,71,49,65,67,46,65,98,47,18,35,84
user_73343,68,63,28,14,72,56,68,100,55,90,30,83,51,54,73,38,52,44,81,54,89,36,86,23,67,84
user_52132,19,6,15,58,22,79,29,57,34,86,7,15,65,5,74,33,11,10,87,86,98,62,94,36,10,84
user_82108,98,98,33,99,74,97,66,36,74,78,38,86,48,8,30,76,34,30,5,41,96,7,50,87,58,85
user_77710,25,71,79,62,6,69,63,77,39,82,75,95,89,49,90,82,94,98,19,47,93,24,49,34,99,85
user_87000,81,47,65,81,16,92,87,56,84,52,64,64,78,19,59,54,40,41,68,38,35,47,58,8,52,85
user_72959,88,12,74,5,47,99,32,43,61,84,15,98,33,97,18,35,72,96,36,64,8,12,29,80,11,85
user_73391,50,3,80,83,17,27,67,73,26,67,91,61,82,49,66,99,75,9,88,67,82,47,29,52,43,86
user_8965,71,60,48,75,64,95,19,63,75,68,86,94,96,53,14,24,31,33,31,83,41,98,96,19,91,86
user_68746,93,59,85,55,93,23,60,18,70,46,41,59,56,72,77,19,23,98,38,52,35,84,22,30,26,86
user_93207,44,22,33,47,49,16,8,27,89,44,71,94,9,22,98,65,93,3,81,19,94,17,8,49,60,86
user_68550,42,65,35,45,16,49,94,85,97,30,17,97,89,43,32,12,13,47,58,12,19,51,25,70,72,87
user_52986,57,46,100,52,93,43,81,32,82,23,6,89,21,52,92,17,10,51,93,36,20,54,28,44,91,87
user_23545,36,100,97,59,66,26,76,2,62,3,36,85,42,31,72,48,30,21,80,41,22,54,85,42,21,87
user_8090,60,59,68,12,90,22,13,11,93,88,83,9,66,84,67,32,16,26,1,75,76,70,10,50,69,87
user_49532,39,41,38,84,98,66,12,29,79,79,81,4,51,2,93,99,92,20,42,79,12,41,60,92,11,88
user_76174,9,71,49,43,60,42,99,47,68,79,46,67,44,20,6,53,72,75,81,27,35,18,60,97,13,88
user_69173,30,78,26,13,66,87,96,90,52,90,90,26,48,84,19,23,1,76,86,59,52,32,80,34,69,88
user_44704,75,12,18,84,40,68,49,47,75,54,5,73,96,84,6,18,21,61,85,76,73,81,83,17,37,88
user_67565,60,36,14,76,60,6,97,91,77,71,95,31,40,72,23,46,24,40,59,33,1,42,97,59,88,89
user_14687,7,52,33,15,12,81,92,53,78,58,86,91,14,32,67,85,25,33,67,2,92,61,98,89,51,89
user_94156,91,92,44,84,97,21,5,77,33,51,97,89,45,81,46,52,47,20,86,15,51,40,71,61,92,89
user_60181,51,70,84,51,30,85,12,69,62,16,22,42,22,92,40,10,99,69,51,90,84,36,85,20,48,89
user_91427,64,30,32,74,16,56,50,31,86,81,70,94,94,5,72,30,79,49,92,92,5,2,72,58,54,90
user_35576,65,94,83,80,95,63,88,73,69,42,37,3,17,78,51,68,47,67,53,13,41,14,18,97,21,90
user_27686,45,42,100,45,15,73,60,94,4,95,12,14,58,77,92,6,65,95,10,72,16,45,99,8,7,90
user_79342,11,71,30,50,22,22,95,4,15,27,48,37,42,27,9,88,45,80,38,69,3,78,59,31,1,90
user_51144,20,64,87,74,52,53,62,45,44,59,31,48,62,4,82,15,77,81,16,31,70,45,100,77,22,91
user_26962,91,9,46,75,54,17,79,12,31,46,93,85,53,57,61,52,9,91,71,81,79,83,4,17,29,91
user_71357,30,69,22,53,27,54,60,25,98,17,48,67,38,1,45,18,66,47,72,22,63,61,91,52,56,91
user_35251,67,69,59,52,23,69,96,13,7,65,85,56,13,57,39,50,60,15,8,65,61,7,64,23,85,91
user_55374,67,7,4,61,100,45,4,80,50,89,76,48,81,60,84,76,29,83,38,70,36,55,48,72,77,92
user_45922,81,49,88,77,88,39,7,90,17,23,70,29,41,1,49,13,22,50,84,85,53,22,28,98,54,92
user_44055,9,3,5,4,86,48,50,19,72,65,100,52,18,96,12,46,61,42,42,48,33,47,90,73,70,92
user_34476,39,65,38,47,83,88,64,25,32,11,56,14,67,84,20,11,89,80,49,76,48,10,4,31,38,92
user_52408,68,9,41,45,19,3,79,39,27,65,37,94,67,14,72,76,36,92,13,85,41,30,24,61,41,93
user_27187,27,70,81,11,9,29,81,9,10,61,46,87,27,15,59,76,81,59,86,18,90,84,82,100,94,93
user_29356,33,76,81,46,75,44,95,37,2,93,46,59,30,30,71,8,41,24,92,79,69,65,36,31,77,93
user_59856,72,57,54,54,17,10,31,13,32,56,10,46,72,94,11,92,2,38,73,96,10,51,95,83,6,93
user_10235,40,74,21,89,57,48,41,49,2,41,76,43,92,55,71,83,69,13,74,10,78,99,44,86,90,94
user_61923,71,22,56,20,52,50,71,30,89,69,73,87,24,80,43,32,16,42,33,2,80,82,77,54,52,94
user_79966,47,53,48,52,86,4,15,2,44,24,96,89,63,24,20,12,45,62,100,83,93,32,10,12,76,94
user_60662,39,58,90,4,79,1,25,44,94,96,51,63,19,88,11,9,30,1,44,26,29,60,43,86,79,94
user_12923,50,11,59,58,10,29,73,8,39,63,85,99,20,84,62,43,31,49,21,44,7,2,38,49,30,95
user_34310,41,62,96,80,56,100,9,55,98,79,31,2,67,60,49,82,61,12,98,99,66,11,64,88,78,95
user_52992,41,98,99,40,14,24,96,64,86,78,36,33,21,99,37,98,30,20,76,41,79,7,53,18,94,95
user_22128,60,70,60,29,5,37,80,70,29,50,12,32,58,90,7,85,50,56,66,70,92,71,93,19,53,95
user_48221,82,63,79,71,21,60,94,24,93,55,57,62,3,90,75,54,21,61,86,76,25,83,71,60,79,96
user_35726,19,44,3,20,41,14,17,5,16,62,54,71,100,23,13,14,56,31,70,81,92,22,65,37,65,96
user_81778,88,18,16,5,22,18,57,19,54,24,8,50,70,31,20,12,47,38,9,56,30,9,9,23,57,96
user_13891,23,51,71,84,20,88,57,82,44,17,37,48,10,13,91,97,70,20,42,1,13,60,32,65,62,96
user_62408,66,37,65,20,77,88,74,73,92,42,9,14,34,36,4,85,85,78,2,81,7,27,11,87,14,97
user_36409,93,47,79,75,92,15,34,67,18,81,84,64,96,12,56,98,17,21,85,38,100,29,26,54,13,97
user_66025,19,94,96,46,34,33,64,91,64,55,30,30,31,89,4,91,12,9,60,36,45,13,40,70,71,97
user_35014,61,39,4,93,51,27,30,15,15,17,46,5,88,11,89,25,22,32,28,96,95,100,90,56,78,97
user_67621,93,40,47,23,4,91,89,3,81,50,83,74,32,98,47,97,45,13,8,71,48,72,44,29,96,98
user_23558,74,49,78,91,22,69,85,9,29,12,51,86,67,99,83,18,83,87,23,89,47,63,14,58,45,98
user_38942,43,2,40,84,36,48,44,88,3,28,54,59,95,4,6,15,71,92,87,49,35,69,50,34,94,98
user_5874,82,87,66,38,53,54,70,13,75,37,61,44,17,11,48,27,79,17,64,59,75,15,33,65,51,98
user_13503,62,19,91,78,25,51,84,5,24,66,85,95,52,48,91,7,26,23,34,87,47,44,12,41,12,99
user_94580,3,21,27,81,59,82,38,23,23,15,73,52,67,52,9,49,90,12,86,45,74,11,10,52,47,99
user_91876,48,47,94,97,69,91,56,76,30,14,5,2,88,13,60,61,35,81,75,18,7,62,18,11,25,99
user_25409,83,87,69,1,39,44,80,19,81,97,29,64,3,10,40,47,80,41,67,64,11,81,74,21,42,99
user_26343,20,8,46,71,22,19,53,14,13,48,84,53,28,17,1,91,6,3,90,35,5,82,99,96,12,100
user_45314,89,80,38,47,20,15,18,63,15,11,86,12,92,26,63,47,16,15,92,61,67,12,41,51,63,100
user_20721,88,94,91,37,21,34,82,43,8,61,67,48,50,31,44,78,87,15,27,38,11,19,34,76,61,100
user_81674,92,6,11,57,31,32,44,30,58,8,87,2,11,91,20,100,41,31,19,72,13,68,91,19,5,100
user_89550,31,16,11,40,29,24,60,75,59,3,74,64,83,99,76,24,56,53,22,32,13,3,57,47,26,101
user_73757,66,64,46,76,99,22,65,91,94,92,46,98,10,21,72,100,97,69,8,46,10,62,49,64,63,101
user_32092,51,43,91,48,41,37,1,58,31,32,43,67,99,82,24,54,53,100,6,20,22,83,36,72,74,101
user_38941,58,15,77,70,6,93,39,58,89,21,66,18,7,74,48,56,3,79,99,98,33,32,76,82,30,101
user_30367,100,2,30,20,27,88,83,35,31,48,13,35,23,24,42,11,88,82,67,72,93,32,12,99,55,102
user_85191,75,93,35,33,31,15,69,65,20,88,27,28,3,60,35,83,8,1,8,65,24,58,87,41,37,102
user_23971,36,60,73,29,100,31,77,63,12,60,72,2,27,72,28,41,27,37,34,73,58,68,2,95,18,102
user_32343,63,92,22,31,63,5,2,49,14,39,95,94,99,39,13,26,76,82,73,100,10,6,2,94,16,102
user_61111,39,41,48,43,12,13,56,97,96,52,89,32,38,81,61,53,57,54,90,20,42,40,79,34,76,103
user_5314,83,4,44,51,86,48,42,97,49,30,74,86,74,51,45,43,79,48,31,17,35,6,59,14,10,103
user_84340,39,10,26,99,25,80,68,86,94,71,30,70,44,6,19,54,78,44,61,13,51,37,67,100,24,103
user_87616,84,11,98,98,93,40,16,53,43,73,22,70,33,58,59,58,4,89,1,20,66,76,76,7,23,103
user_43647,68,75,92,78,35,92,58,59,88,12,16,11,100,75,94,41,67,1,87,68,87,5,11,13,55,104
user_20037,91,74,6,73,55,81,50,52,76,17,24,98,79,98,84,39,95,11,59,90,59,35,66,17,97,104
user_71768,99,9,82,85,99,41,32,14,18,40,47,76,86,1,87,45,54,55,30,89,80,36,7,40,74,104
user_22414,22,100,40,46,86,100,85,49,46,21,21,38,94,39,100,72,35,1,49,17,48,67,29,45,65,104
user_62814,92,37,38,76,23,30,24,61,14,17,73,95,25,72,70,64,32,50,79,74,27,79,5,38,42,105
user_71660,66,18,49,92,77,50,94,72,47,97,56,91,64,61,81,75,14,75,29,74,57,58,19,95,54,105
user_63502,49,1,34,53,51,84,56,47,2,45,17,4,5,55,43,43,43,60,41,6,14,64,99,58,74,105
user_21702,14,81,7,50,47,38,89,73,70,95,24,64,76,77,16,2,41,15,75,29,51,93,37,79,48,105
user_10770,89,85,1,2,23,56,62,38,98,37,46,66,69,68,82,75,65,60,61,12,41,36,29,73,98,106
user_35955,72,42,93,38,12,30,36,54,91,17,38,40,76,42,47,83,15,40,58,37,30,43,13,58,77,106
user_44660,64,30,10,33,16,33,27,64,57,79,93,19,81,59,32,63,78,64,27,76,58,65,67,34,85,106
user_28948,8,47,42,81,27,27,33,85,88,28,24,10,84,58,49,42,35,93,21,92,60,29,92,32,85,106
user_83769,23,63,67,95,37,18,93,85,30,73,57,82,3,36,6,84,41,52,80,4,89,60,13,88,51,107
user_54062,30,33,25,67,56,19,43,10,52,95,6,3,82,57,33,7,72,91,24,22,76,92,78,74,44,107
user_64462,61,64,77,94,10,20,66,53,29,5,48,69,74,55,71,94,53,72,77,43,19,73,65,20,100,107
user_76262,43,36,1,56,76,57,45,90,10,54,73,91,30,61,56,26,85,30,82,73,62,93,100,39,93,107
user_87339,31,14,12,75,51,86,71,16,91,44,5,43,30,54,69,15,25,38,50,74,31,41,32,87,94,108
user_60509,15,32,1,24,53,72,64,27,78,53,54,18,47,46,16,26,34,16,46,18,49,11,60,53,11,108
user_73577,45,20,15,31,22,77,17,22,93,48,95,67,7,98,86,76,29,97,75,31,25,15,73,3,74,108
user_11964,46,17,94,39,4,70,58,16,27,92,15,91,20,15,56,60,66,82,59,14,66,51,12,37,77,108
user_46702,90,37,52,1,80,95,87,64,71,46,33,24,66,47,10,38,99,36,78,17,91,77,47,90,14,109
user_46903,49,70,67,11,67,46,3,22,99,9,4,20,100,72,2,15,70,65,79,40,11,36,27,59,9,109
user_55693,22,61,3,96,70,35,46,17,60,79,89,19,64,17,82,99,9,78,25,5,53,76,33,53,12,109
user_40481,88,50,89,51,72,8,72,25,40,95,44,68,5,96,92,1,99,64,96,77,6,77,95,88,3,109
user_83457,74,63,43,61,3,18,37,50,63,40,73,26,50,56,90,96,10,26,67,16,21,57,1,73,62,110
user_19213,27,46,17,83,87,11,26,58,28,79,13,43,50,12,23,7,21,94,38,35,59,66,29,39,8,110
user_24613,35,49,35,85,59,52,86,93,84,9,82,32,19,51,33,89,68,50,46,28,3,72,46,3,22,110
user_6459,54,2,63,53,60,27,31,4,61,20,72,26,6,16,42,9,95,89,54,91,55,7,57,92,30,110
user_34295,76,32,32,66,34,75,59,85,69,16,6,54,82,68,38,84,20,16,46,38,39,78,13,28,37,111
user_6870,2,54,64,89,84,58,42,52,24,55,5,98,100,45,17,11,2,42,33,10,80,50,69,54,29,111
user_73589,59,16,1,88,57,29,35,36,3,96,30,6,4,7,93,63,91,5,50,7,17,41,28,100,16,111
user_43072,17,65,97,52,34,73,56,39,68,31,5,18,31,56,30,88,73,45,11,69,14,81,49,46,49,111
user_62532,83,78,31,39,100,54,30,43,77,25,46,90,43,83,34,80,5,55,72,32,12,56,85,16,85,112
user_62940,87,34,81,45,55,75,90,8,37,63,93,38,16,34,29,80,99,89,47,38,6,99,79,33,70,112
user_42444,99,94,26,35,19,100,9,68,43,98,87,23,64,84,25,79,46,51,41,58,53,92,42,82,35,112
user_3973,57,22,43,24,27,57,52,49,96,69,80,21,17,61,71,60,38,85,52,40,8,66,90,86,87,112
user_29364,10,73,69,14,65,56,15,76,5,22,5,75,45,81,42,29,98,27,17,33,77,15,78,25,81,113
user_51104,73,87,1,41,32,87,31,93,24,58,77,37,47,68,21,99,86,17,6,55,8,47,26,25,11,113
user_36064,24,61,76,42,6,57,56,24,13,59,58,92,81,32,15,1,76,51,85,88,91,97,85,23,98,113
user_96453,61,38,81,97,80,45,94,60,89,1,3,5,44,81,92,9,67,72,31,50,59,92,97,16,36,113
user_64333,1,90,53,17,72,41,97,23,78,29,29,11,35,49,79,9,40,3,87,29,62,76,10,65,53,114
user_40862,62,71,89,37,65,57,20,9,48,49,14,55,67,4,33,9,42,83,64,70,78,32,12,18,43,114
user_82849,76,90,20,36,32,90,29,1,79,24,83,42,81,12,27,50,57,7,68,11,99,23,46,47,15,114
user_9299,21,51,92,63,31,31,64,98,30,44,25,13,16,5,24,74,59,27,18,52,80,84,71,4,44,114
user_45105,30,43,59,78,90,76,34,61,51,90,73,36,82,98,73,64,83,5,70,55,84,40,20,41,70,115
user_50132,61,28,42,62,17,95,26,18,72,83,66,54,72,41,75,23,9,9,93,71,47,19,57,31,17,115
user_88479,27,15,75,23,7,66,88,38,2,99,55,39,50,11,6,90,83,53,70,89,63,73,91,17,35,115
user_4054,56,100,96,32,87,23,14,87,68,59,82,90,1,48,72,96,99,13,55,60,63,11,34,55,8,115
user_93027,55,42,11,16,78,5,23,41,49,50,23,55,7,83,95,71,94,40,11,11,42,87,72,18,92,116
user_28660,36,56,74,32,26,96,56,46,43,24,95,10,54,84,73,8,34,83,60,61,82,86,55,67,76,116
user_34218,13,45,65,35,56,46,54,7,41,3,69,53,69,47,53,37,90,29,51,37,100,53,24,8,11,116
user_17057,100,79,63,58,30,95,46,81,60,53,81,100,34,18,77,60,63,92,91,71,49,53,30,36,44,116
user_72534,56,55,79,10,22,14,22,5,66,56,43,61,55,37,47,70,77,20,27,4,79,87,53,85,72,117
user_84291,86,94,81,55,2,90,57,28,93,81,3,30,88,73,8,63,68,60,99,63,97,97,95,12,60,117
user_86858,33,69,35,81,9,42,6,15,38,88,35,52,41,83,5,49,19,89,76,72,27,28,10,59,94,117
user_38557,14,1,63,53,31,87,98,14,71,18,27,26,29,42,36,87,77,5,80,44,39,80,22,66,24,117
user_81066,87,62,75,23,76,44,57,76,9,4,63,29,95,72,94,62,79,20,14,87,97,20,69,4,41,118
user_80843,48,14,44,83,15,62,48,47,67,57,9,36,2,53,44,99,82,19,33,83,15,76,99,60,42,118
user_36069,92,31,32,52,9,24,71,13,78,76,46,1,32,78,58,46,23,92,2,65,69,46,54,75,81,118
user_25937,41,17,88,33,27,59,62,65,38,9,54,63,95,52,67,32,40,38,44,14,10,50,25,70,49,118
user_82647,34,6,79,84,54,29,69,13,41,34,18,18,31,48,42,99,31,37,6,11,44,21,67,10,91,119
user_3665,3,86,1,3,29,85,78,21,98,31,45,76,8,84,98,53,3,34,93,29,26,8,74,45,28,119
user_97606,74,31,59,37,9,25,41,79,11,9,82,73,69,43,9,33,13,41,42,77,94,30,93,71,46,119
user_51185,31,49,79,84,11,15,61,34,29,14,68,52,62,74,28,57,45,19,43,66,59,20,55,95,75,119
user_42514,60,31,89,98,87,62,77,31,34,89,27,56,4,56,24,4,85,95,29,41,29,46,72,91,60,120
user_3460,80,11,28,43,54,76,87,69,22,53,82,67,33,39,70,11,72,67,6,60,81,4,74,46,24,120
user_8961,17,6,12,34,76,75,64,58,42,82,13,30,72,71,14,52,62,100,62,98,99,55,37,25,83,120
user_11322,41,78,57,17,47,35,62,91,57,57,81,43,24,7,88,1,78,70,47,97,36,18,48,26,6,120
user_39026,100,13,8,3,44,56,51,60,84,44,72,56,67,39,100,46,19,52,48,91,43,45,1,37,93,121
user_23831,89,11,91,50,7,74,37,100,69,43,96,53,4,93,86,43,26,94,29,8,97,49,49,26,27,121
user_14533,70,84,67,94,50,3,19,73,84,91,33,78,37,59,82,85,75,91,6,63,97,64,19,1,8,121
