groupId,group_size,vector_llama,vector_mistral,vector_gemma,vector_phi,vector_ADD,vector_MPL,vector_LMS,vector_APP,vector_random
5037,4,"[13201, 94019, 20066, 73848, 36967, 51664, 37966, 5931, 2173, 4403]","[36967, 51664, 2173, 37966, 11624, 90364, 59952, 13193, 25125, 55990]","[51664, 36967, 11624, 59952, 36878, 51664, 36967, 11624, 59952, 36878]","[51664, 81206, 90598, 51341, 51576, 9115, 39238, 2173, 20066, 21333]","[51664, 11624, 90364, 37966, 85470, 35983, 23106, 16359, 20066, 27769]","[44580, 82962, 51341, 18154, 51664, 11624, 9115, 16359, 51576, 36967]","[90364, 85470, 27769, 31852, 55080, 42378, 23106, 5931, 75776, 90598]","[73848, 11624, 20066, 35983, 85470, 51664, 37966, 9115, 21333, 23106]","[18154, 58379, 5931, 6453, 6557, 73848, 55990, 17602, 29964, 16359]"
5038,4,"[16798, 67012, 6557, 24690, 44580, 90598, 20066, 51341, 51576, 58398]","[58398, 75776, 35983, 47612, 80552, 36967, 36878, 82177, 51664, 28867]","[36967, 47612, 35983, 58398, 32805, 47530, 15051, 42378, 61135, 75776]","[16798, 24690, 2649, 26663, 51576, 58379, 75516, 90598, 50786, 32805]","[44580, 4403, 90598, 51576, 58398, 50786, 78408, 6557, 75516, 16359]","[39238, 16798, 23106, 35983, 51576, 2649, 61135, 50786, 75516, 51341]","[44580, 4403, 90598, 15051, 58398, 78408, 75516, 18154, 9115, 66219]","[4403, 90598, 44580, 6557, 50786, 28867, 51576, 16359, 35508, 58398]","[41330, 42375, 11624, 82962, 9390, 4752, 44580, 16111, 28867, 5931]"
5039,4,"[55103, 20066, 44838, 90598, 51341, 66219, 63336, 50786, 51576, 61135]","[9390, 13193, 25125, 55990, 90364, 4403, 80552, 75516, 36878, 28867]","[9390, 61135, 13193, 28867, 37966, 90364, 36878, 6840, 55990, 15051]","[55080, 85470, 55103, 16111, 20066, 51341, 66219, 51576, 61135, 28867]","[13193, 55080, 55103, 37966, 51576, 28867, 44838, 50786, 15051, 85470]","[80552, 85470, 55080, 61135, 81206, 13193, 35508, 9390, 90364, 51576]","[37966, 13193, 20066, 16111, 50786, 44838, 47530, 31852, 84452, 47239]","[18154, 51576, 28867, 37966, 44838, 85470, 55080, 55103, 21333, 50786]","[9115, 18154, 6557, 41888, 23106, 44838, 46658, 58379, 42378, 51341]"
5040,4,"[13201, 79785, 29964, 58379, 82962, 44838, 94019, 24690, 90598, 20066]","[35983, 75516, 2173, 47612, 80552, 36967, 36878, 82177, 51664, 28867]","[35983, 42378, 59952, 36967, 36878, 55990, 9390, 11624, 58398, 41330]","[75516, 58379, 42378, 15051, 44838, 29964, 94019, 79785, 21333, 13201]","[42378, 75516, 21333, 44838, 58379, 35508, 9115, 59952, 24690, 9390]","[75516, 35508, 59952, 55990, 79785, 15051, 9390, 44838, 24690, 47239]","[42378, 21333, 75516, 9115, 58379, 44838, 59952, 55990, 24690, 55103]","[42378, 21333, 75516, 24690, 42375, 44838, 29964, 9390, 23106, 27769]","[29964, 18154, 26663, 42378, 82177, 51341, 39238, 11624, 62344, 2173]"
5041,4,"[79785, 20066, 47530, 78408, 41330, 47612, 80552, 75516, 21333, 51576]","[32805, 47530, 15051, 42378, 61135, 75776, 35983, 47612, 80552, 2173]","[47530, 41330, 47612, 4752, 47530, 41330, 47612, 4752, 47530, 41330]","[78408, 51576, 41330, 75516, 51664, 2173, 21333, 79785, 71463, 6557]","[78408, 75516, 47530, 79785, 51576, 6557, 73848, 71463, 6453, 21333]","[20066, 47530, 51576, 78408, 75516, 84452, 73848, 6557, 82177, 36878]","[78408, 35983, 71463, 6453, 75516, 47530, 6557, 41888, 73848, 80552]","[78408, 35983, 17602, 21333, 11624, 80552, 73848, 47612, 16798, 51576]","[32805, 6557, 4403, 5931, 20066, 85470, 37966, 31852, 58398, 16111]"
5042,4,"[27769, 81206, 82962, 79785, 16111, 20066, 51341, 66219, 51576, 80552]","[37966, 28867, 51664, 36967, 80552, 2173, 75776, 35983, 47612, 82177]","[15051, 80552, 37966, 58398, 2173, 36967, 55990, 84452, 36878, 32805]","[27769, 79785, 81206, 58379, 15051, 37966, 21333, 90598, 78408, 44838]","[81206, 37966, 27769, 79785, 80552, 15051, 46658, 51576, 13201, 21333]","[31852, 90598, 81206, 58398, 71463, 51341, 67012, 37966, 50786, 94019]","[51576, 81206, 21333, 46658, 37966, 58379, 47612, 90598, 79785, 4752]","[51576, 81206, 80552, 27769, 13201, 79785, 21333, 58398, 15051, 37966]","[4403, 6453, 85470, 90364, 26663, 39238, 47239, 79785, 61135, 67012]"
5043,4,"[27769, 31852, 51341, 63336, 94019, 84452, 75516, 32805, 59952, 90364]","[32805, 75776, 9115, 4752, 36967, 51664, 11624, 59952, 25125, 90364]","[90364, 61135, 36878, 51664, 364, 39238, 59952, 36967, 61135, 36878]","[27769, 31852, 29964, 58379, 63336, 32805, 75516, 51664, 90364, 16359]","[16359, 75776, 94019, 27769, 58379, 32805, 9115, 90364, 51664, 29964]","[6557, 11624, 61135, 63336, 58379, 90364, 90598, 16359, 36878, 29964]","[75776, 71463, 58379, 9115, 82962, 41330, 13201, 94019, 16111, 2649]","[27769, 75776, 63336, 94019, 90364, 59952, 51664, 32805, 39238, 16359]","[17602, 84452, 4403, 63336, 75776, 55103, 41888, 15051, 55990, 11624]"
5044,4,"[27769, 2649, 42375, 44838, 73848, 46658, 44580, 81206, 50786, 17602]","[32805, 75516, 47612, 80552, 2173, 39238, 75776, 35983, 47530, 15051]","[47612, 32805, 15051, 36967, 47530, 35983, 4752, 36878, 47612, 35983]","[71463, 2649, 32805, 75516, 47530, 47612, 44838, 58379, 44580, 35508]","[44580, 2649, 16359, 44838, 47612, 17602, 42375, 35508, 27769, 32805]","[16111, 24690, 28867, 44838, 71463, 42375, 50786, 44580, 27769, 2649]","[16359, 44580, 17602, 47612, 16111, 42375, 27769, 2649, 55103, 25125]","[16359, 44580, 17602, 32805, 44838, 55103, 35983, 47612, 71463, 75516]","[46658, 55990, 50786, 47239, 32805, 29964, 94019, 6453, 51341, 55080]"
5045,4,"[67012, 79785, 55080, 73848, 90598, 59952, 25125, 58379, 75516, 9390]","[59952, 37966, 13193, 28867, 4752, 35983, 58398, 25125, 90364, 4403]","[59952, 9390, 25125, 58398, 35983, 90364, 55990, 36878, 82177, 35983]","[18154, 67012, 55080, 58398, 59952, 75516, 39238, 28867, 79785, 71463]","[59952, 71463, 58398, 25125, 79785, 37966, 67012, 18154, 13193, 24690]","[73848, 18154, 67012, 59952, 13201, 25125, 35983, 55080, 41888, 13193]","[71463, 58398, 25125, 67012, 24690, 29964, 59952, 44580, 41330, 79785]","[71463, 58398, 25125, 29964, 24690, 37966, 75516, 39238, 55080, 9390]","[59952, 25125, 63336, 4403, 9115, 27769, 71463, 24690, 75516, 15051]"
5046,4,"[13201, 20066, 44838, 26663, 75516, 80552, 35983, 24690, 78408, 5931]","[90364, 25125, 84452, 35983, 75776, 59952, 28867, 13193, 55990, 9390]","[35983, 80552, 4403, 35983, 80552, 4403, 35983, 80552, 4403, 35983]","[13201, 18154, 20066, 6453, 85470, 84452, 23106, 75516, 29964, 24690]","[4403, 35983, 80552, 9390, 24690, 18154, 13201, 25125, 85470, 23106]","[46658, 35983, 16111, 62344, 80552, 82177, 13201, 59952, 9390, 20066]","[4403, 35983, 24690, 9390, 85470, 73848, 58398, 25125, 50786, 26663]","[4403, 71463, 90364, 9390, 39238, 80552, 35983, 35508, 23106, 63336]","[80552, 2649, 9390, 36967, 13193, 16359, 94019, 28867, 61135, 35983]"
5047,4,"[29964, 42375, 67012, 79785, 2649, 6557, 47239, 16111, 90598, 41330]","[2173, 90364, 55990, 82177, 36878, 41888, 9115, 25125, 59952, 13193]","[41330, 9115, 47530, 32805, 90364, 41888, 36878, 47612, 55990, 39238]","[6557, 42375, 90598, 41330, 9115, 90364, 58379, 82962, 73848, 2173]","[41330, 90364, 36878, 2173, 44580, 41888, 66219, 42375, 16798, 55990]","[32805, 9115, 16798, 29964, 55990, 55080, 42375, 41888, 41330, 67012]","[36878, 90364, 66219, 2173, 44580, 58398, 41330, 41888, 9390, 58379]","[90364, 2173, 36878, 66219, 4403, 82962, 58398, 41330, 42375, 41888]","[75776, 39238, 47530, 90598, 90364, 85470, 58379, 11624, 42378, 55103]"
5048,4,"[13201, 82962, 16111, 29964, 75516, 41888, 5931, 66219, 80552, 36967]","[39238, 75776, 41888, 37966, 59952, 36967, 21333, 11624, 55990, 4403]","[39238, 41888, 36878, 4403, 75516, 36967, 51664, 47530, 41330, 37966]","[82962, 90598, 41888, 39238, 16111, 84452, 29964, 75516, 67012, 61135]","[37966, 82962, 5931, 35508, 16111, 39238, 81206, 13201, 41888, 75776]","[4403, 41888, 39238, 11624, 82962, 63336, 51664, 9115, 90598, 75776]","[35508, 13201, 37966, 81206, 41330, 75776, 61135, 59952, 63336, 5931]","[35508, 5931, 39238, 41330, 81206, 16111, 29964, 82962, 37966, 41888]","[94019, 80552, 6453, 41330, 15051, 5931, 16111, 42375, 11624, 36878]"
5049,4,"[42375, 50786, 61135, 35983, 80552, 51664, 37966, 9115, 11624, 90364]","[35983, 61135, 75776, 35983, 47612, 80552, 2173, 39238, 75516, 36967]","[42378, 61135, 37966, 9115, 42378, 36967, 82177, 59952, 11624, 90364]","[42375, 71463, 90598, 79785, 58379, 55080, 23106, 66219, 50786, 61135]","[42375, 61135, 11624, 28867, 13201, 90364, 39238, 42378, 35983, 36967]","[11624, 79785, 41888, 55103, 50786, 82177, 27769, 35983, 20066, 35508]","[61135, 42375, 36878, 36967, 11624, 80552, 13201, 39238, 5931, 20066]","[42375, 61135, 39238, 28867, 42378, 35983, 36878, 50786, 11624, 13201]","[9115, 13193, 2649, 9390, 84452, 42375, 35508, 73848, 28867, 78408]"
5050,4,"[79785, 16798, 46658, 73848, 58479, 66219, 55103, 50786, 17602, 55990]","[5931, 62344, 75776, 35983, 47612, 80552, 2173, 39238, 75516, 36967]","[41330, 55990, 9390, 4752, 36967, 82177, 59952, 13193, 35983, 2173]","[79785, 73848, 46658, 58379, 55080, 66219, 62344, 2173, 75516, 55990]","[62344, 55990, 50786, 46658, 2173, 75516, 58379, 59952, 82177, 61135]","[35508, 73848, 82177, 36967, 9390, 79785, 16798, 17602, 2173, 58379]","[62344, 50786, 59952, 58379, 6557, 47239, 75516, 55990, 17602, 85470]","[62344, 41330, 61135, 46658, 5931, 2173, 82177, 58379, 59952, 82962]","[42378, 62344, 73848, 78408, 55990, 27769, 94019, 35508, 16359, 61135]"
5051,4,"[31852, 90598, 51341, 73848, 55103, 66219, 63336, 78408, 17602, 84452]","[13193, 25125, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[84452, 36967, 51664, 32805, 15051, 42378, 58398, 36878, 9390, 55990]","[71463, 90598, 63336, 55103, 84452, 75776, 51664, 82177, 36967, 11624]","[73848, 63336, 51341, 84452, 82177, 46658, 85470, 39238, 44580, 11624]","[31852, 90598, 73848, 51341, 71463, 17602, 55103, 63336, 67012, 84452]","[73848, 51341, 46658, 15051, 82177, 85470, 84452, 28867, 67012, 39238]","[46658, 73848, 51341, 63336, 81206, 79785, 82177, 39238, 84452, 15051]","[15051, 21333, 61135, 80552, 13193, 90364, 2649, 46658, 35508, 6557]"
5052,4,"[79785, 6557, 51341, 81206, 47612, 35983, 80552, 42375, 58398, 50786]","[39238, 47612, 58398, 75776, 35983, 80552, 2173, 36967, 36878, 51664]","[47530, 15051, 42378, 59952, 39238, 36878, 51664, 41888, 9390, 25125]","[51341, 50786, 79785, 63336, 58398, 47530, 39238, 13193, 55990, 16111]","[81206, 50786, 16359, 79785, 51341, 47612, 39238, 6557, 13193, 58398]","[50786, 26663, 51341, 63336, 42378, 16359, 94019, 2649, 35983, 13193]","[81206, 16359, 47612, 39238, 50786, 51341, 80552, 58398, 9115, 27769]","[81206, 16359, 18154, 55990, 50786, 6557, 79785, 21333, 51341, 80552]","[11624, 71463, 55080, 73848, 41888, 47530, 15051, 51341, 85470, 4752]"
5053,4,"[26663, 58398, 32805, 42375, 73848, 24690, 44580, 81206, 16111, 51341]","[58398, 2173, 62344, 32805, 47530, 15051, 42378, 61135, 75776, 35983]","[32805, 41330, 62344, 15051, 9390, 58398, 55990, 41888, 59952, 13193]","[26663, 32805, 58398, 17602, 23106, 21333, 62344, 18154, 67012, 6557]","[26663, 58398, 58379, 85470, 9390, 24690, 32805, 59952, 6557, 18154]","[15051, 62344, 41330, 16798, 26663, 2173, 11624, 58398, 58379, 18154]","[58398, 26663, 55080, 24690, 85470, 9390, 62344, 51341, 44838, 75776]","[58398, 26663, 55080, 18154, 58379, 55990, 25125, 59952, 9390, 82177]","[21333, 55080, 44580, 26663, 31852, 36967, 16111, 62344, 4752, 2173]"
5054,4,"[13201, 67012, 55103, 79785, 51341, 16111, 35983, 75776, 80552, 9390]","[75776, 35983, 28867, 37966, 41888, 9115, 9390, 21333, 11624, 59952]","[41330, 51664, 47530, 9115, 37966, 41888, 35983, 4752, 32805, 9390]","[79785, 24690, 85470, 28867, 37966, 51341, 73848, 90598, 16111, 66219]","[35983, 75776, 9115, 28867, 16111, 41330, 51341, 73848, 16798, 67012]","[37966, 85470, 78408, 24690, 9390, 79785, 58398, 51664, 51341, 73848]","[35983, 75776, 9115, 51341, 13193, 16798, 9390, 17602, 58398, 35508]","[75776, 35983, 80552, 28867, 16111, 5931, 41330, 9115, 58379, 75516]","[46658, 75776, 37966, 4403, 41330, 20066, 47530, 17602, 35983, 24690]"
5055,4,"[13201, 67012, 58379, 79785, 2649, 73848, 81206, 50786, 90598, 42375]","[90364, 25125, 58398, 32805, 47530, 15051, 42378, 61135, 75776, 35983]","[36967, 90364, 32805, 59952, 25125, 13193, 36878, 9390, 47530, 58398]","[67012, 73848, 58379, 81206, 23106, 32805, 90364, 13201, 79785, 16111]","[90364, 81206, 73848, 50786, 58379, 32805, 25125, 4403, 9390, 16359]","[73848, 31852, 4403, 5931, 67012, 24690, 90364, 2173, 13201, 44580]","[90364, 58379, 32805, 50786, 81206, 25125, 73848, 2649, 4403, 5931]","[50786, 58379, 90364, 81206, 32805, 23106, 24690, 16359, 73848, 47530]","[31852, 80552, 15051, 36967, 47239, 81206, 71463, 94019, 73848, 79785]"
5056,4,"[27769, 82962, 58379, 55080, 73848, 44580, 78408, 35508, 4752, 80552]","[4752, 32805, 61135, 75776, 35983, 47612, 80552, 2173, 39238, 75516]","[4752, 37966, 41888, 47612, 80552, 37966, 4752, 41888, 80552, 47612]","[27769, 82962, 58379, 55080, 85470, 78408, 51576, 4752, 80552, 37966]","[27769, 58379, 41888, 82962, 78408, 55103, 44580, 29964, 55080, 2649]","[9390, 27769, 75516, 5931, 32805, 84452, 31852, 29964, 2649, 6453]","[27769, 44580, 55103, 78408, 36878, 67012, 58379, 47612, 62344, 18154]","[27769, 55080, 41888, 15051, 73848, 37966, 66219, 35508, 2649, 26663]","[29964, 41330, 94019, 46658, 85470, 25125, 63336, 58398, 21333, 13193]"
5057,4,"[67012, 78408, 55103, 5931, 47530, 20066, 51341, 66219, 63336, 90598]","[41888, 5931, 62344, 58398, 32805, 47530, 61135, 80552, 2173, 9115]","[55990, 41888, 4403, 55990, 9390, 41888, 4403, 9390, 55990, 41888]","[55103, 51576, 67012, 47239, 58398, 66219, 9140, 63336, 9115, 55080]","[51576, 55103, 41888, 67012, 58398, 47239, 61135, 6453, 16359, 4403]","[55990, 32805, 51576, 41888, 4403, 85470, 75516, 11624, 78408, 9390]","[51576, 55103, 58398, 61135, 47239, 41888, 71463, 67012, 44580, 35983]","[61135, 58398, 51576, 55103, 73848, 62344, 41330, 27769, 41888, 4403]","[63336, 16359, 51341, 23106, 9390, 58379, 73848, 2649, 82962, 58398]"
5058,4,"[26663, 61135, 15051, 42375, 46658, 44580, 36967, 37966, 41888, 5931]","[61135, 47530, 9390, 28867, 37966, 59952, 13193, 55990, 90364, 4403]","[61135, 15051, 47530, 36967, 37966, 47612, 61135, 15051, 47530, 36967]","[61135, 26663, 27769, 47239, 58379, 37966, 55080, 71463, 82962, 5931]","[61135, 47530, 4752, 37966, 71463, 35508, 58379, 46658, 35983, 24690]","[26663, 79785, 42375, 61135, 58379, 47239, 47530, 82962, 5931, 15051]","[61135, 47530, 4752, 71463, 73848, 35508, 58379, 35983, 62344, 47612]","[61135, 47530, 35983, 35508, 44580, 24690, 46658, 41330, 4752, 82962]","[55080, 82962, 82177, 61135, 9115, 90598, 11624, 26663, 59952, 35508]"
5059,4,"[79785, 67012, 47239, 6557, 16111, 51341, 66219, 55103, 84452, 75776]","[5931, 4752, 80552, 36967, 36878, 51664, 37966, 41888, 9115, 13193]","[47530, 55990, 41888, 75776, 36878, 13193, 4752, 39238, 55990, 9390]","[67012, 63336, 84452, 75516, 39238, 55103, 82962, 51341, 85470, 58398]","[67012, 84452, 55990, 4752, 39238, 9115, 75516, 47530, 51341, 82962]","[66219, 17602, 67012, 41330, 16111, 4752, 47530, 47612, 82962, 36878]","[67012, 55990, 84452, 39238, 51341, 37966, 46658, 90598, 61135, 75516]","[55990, 67012, 39238, 55103, 84452, 79785, 9115, 4752, 47530, 44838]","[41888, 35508, 36967, 61135, 16798, 29964, 55103, 55990, 47530, 23106]"
5060,4,"[79785, 2649, 50786, 55103, 51341, 66219, 63336, 78408, 51576, 47612]","[4752, 36878, 90364, 13193, 59952, 51664, 37966, 28867, 47530, 55990]","[47612, 84452, 36878, 59952, 13193, 90364, 47530, 51664, 37966, 9390]","[47612, 84452, 79785, 82962, 4752, 51341, 55080, 58398, 75516, 39238]","[47612, 36878, 84452, 78408, 37966, 2649, 82962, 51576, 79785, 61135]","[55990, 84452, 75776, 47612, 37966, 80552, 79785, 24690, 90364, 59952]","[78408, 2649, 47612, 16111, 37966, 61135, 47530, 42378, 23106, 51576]","[28867, 82962, 84452, 47612, 78408, 16111, 36878, 73848, 55080, 4752]","[73848, 42375, 31852, 58398, 5931, 32805, 50786, 29964, 51341, 47612]"
5061,4,"[6453, 58379, 44838, 73848, 66219, 50786, 84452, 41330, 62344, 4752]","[25125, 90364, 13193, 59952, 11624, 21333, 9390, 9115, 82177, 36967]","[84452, 41330, 9115, 62344, 25125, 13193, 90364, 80552, 2173, 59952]","[58379, 75516, 73848, 84452, 41330, 62344, 16111, 23106, 90598, 8173]","[25125, 73848, 62344, 41330, 55080, 50786, 44838, 58379, 84452, 75516]","[63336, 16798, 44838, 20066, 25125, 85470, 50786, 13193, 84452, 51341]","[25125, 55080, 73848, 75516, 41330, 51664, 35508, 44838, 21333, 6557]","[25125, 55080, 58379, 28867, 73848, 62344, 36967, 41330, 84452, 2649]","[9115, 18154, 44838, 32805, 58379, 94019, 75516, 82962, 4752, 39238]"
5062,4,"[67012, 20066, 94019, 79785, 55103, 73848, 36967, 32805, 75516, 90598]","[5931, 28867, 4752, 11624, 32805, 61135, 75776, 35983, 47612, 80552]","[80552, 75516, 11624, 82177, 47530, 75776, 42378, 59952, 28867, 15051]","[67012, 20066, 94019, 90598, 66219, 63336, 78408, 50786, 28867, 75516]","[20066, 67012, 25125, 11624, 55080, 80552, 94019, 78408, 82962, 50786]","[41330, 78408, 20066, 46658, 80552, 63336, 50786, 94019, 75516, 5931]","[20066, 25125, 67012, 55080, 78408, 11624, 2173, 90598, 80552, 55103]","[25125, 55080, 20066, 67012, 26663, 15051, 32805, 75776, 82962, 80552]","[81206, 36967, 63336, 2649, 42375, 4752, 47612, 44838, 85470, 58398]"
5063,4,"[46658, 51341, 66219, 63336, 55103, 78408, 50786, 51576, 58398, 32805]","[25125, 36967, 80552, 47530, 32805, 58398, 61135, 75776, 35983, 2173]","[35983, 61135, 25125, 90364, 37966, 9390, 35983, 61135, 25125, 90364]","[58398, 61135, 24690, 66219, 51341, 47239, 75516, 36967, 25125, 90598]","[25125, 46658, 9390, 90364, 58398, 51576, 51341, 61135, 32805, 44838]","[35983, 39238, 6557, 85470, 58398, 25125, 46658, 29964, 27769, 51576]","[46658, 9390, 25125, 32805, 90364, 58398, 51576, 55990, 2173, 6453]","[25125, 9390, 46658, 18154, 55080, 90364, 55990, 2173, 61135, 58398]","[9390, 26663, 78408, 51576, 18154, 55990, 51664, 63336, 36967, 44580]"
5064,4,"[79785, 50786, 41330, 59952, 42375, 66219, 63336, 55103, 17602, 35508]","[51664, 2173, 90364, 82177, 37966, 11624, 59952, 13193, 25125, 55990]","[9390, 15051, 35983, 36878, 51664, 9115, 13193, 55990, 75776, 42378]","[13201, 27769, 55080, 58379, 79785, 63336, 66219, 75776, 51664, 2173]","[50786, 55080, 59952, 20066, 31852, 6453, 2173, 55990, 75776, 13201]","[13201, 15051, 46658, 55080, 9390, 75776, 18154, 82962, 2173, 29964]","[50786, 20066, 6453, 31852, 55080, 35508, 59952, 11624, 51341, 25125]","[20066, 6453, 50786, 31852, 63336, 42375, 35508, 55080, 41330, 2173]","[51576, 27769, 55103, 13201, 15051, 24690, 16359, 6453, 94019, 58398]"
5065,4,"[67012, 79785, 6453, 55103, 17602, 25125, 75516, 9390, 21333, 58379]","[15051, 37966, 28867, 4752, 32805, 75776, 36967, 82177, 51664, 13193]","[47530, 32805, 41888, 59952, 15051, 47612, 36967, 9390, 25125, 11624]","[62344, 17602, 55103, 81206, 23106, 75516, 58379, 15180, 82257, 12503]","[25125, 75516, 23106, 62344, 58379, 90598, 15051, 17602, 81206, 13193]","[15051, 62344, 67012, 9390, 17602, 75776, 81206, 63336, 61135, 46658]","[25125, 75516, 62344, 23106, 13193, 15051, 39238, 6557, 81206, 6453]","[25125, 75516, 17602, 62344, 90598, 44838, 23106, 75776, 58379, 66219]","[21333, 44580, 2173, 29964, 80552, 47612, 82177, 27769, 55080, 2649]"
5066,4,"[6557, 16798, 85470, 42375, 73848, 46658, 90598, 78408, 5931, 61135]","[5931, 4752, 61135, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[4752, 90364, 47612, 59952, 13193, 47530, 37966, 58398, 41888, 9115]","[6557, 55103, 47239, 85470, 90364, 58398, 4752, 9115, 61135, 27769]","[90364, 4752, 6557, 61135, 59952, 37966, 41330, 46658, 9115, 55103]","[55990, 16798, 51341, 61135, 55103, 94019, 78408, 90364, 6557, 2649]","[4752, 90364, 41330, 27769, 9115, 6557, 37966, 59952, 26663, 42375]","[4752, 90364, 41330, 16798, 61135, 37966, 35508, 27769, 55103, 6557]","[81206, 58398, 36967, 67012, 80552, 51664, 44580, 55990, 47530, 18154]"
5067,4,"[27769, 82962, 44838, 94019, 42375, 73848, 24690, 90598, 55103, 35983]","[35983, 47612, 80552, 36967, 36878, 82177, 51664, 28867, 37966, 9115]","[35983, 80552, 90364, 35983, 80552, 90364, 35983, 80552, 90364, 35983]","[27769, 31852, 82962, 90598, 35983, 80552, 36967, 36878, 82377, 4403]","[35983, 80552, 90598, 85470, 27769, 94019, 4403, 44838, 50786, 62344]","[27769, 58398, 16111, 35983, 90598, 4403, 36967, 36878, 90364, 44838]","[35983, 85470, 42375, 80552, 44838, 94019, 50786, 29964, 32805, 27769]","[35983, 4403, 85470, 80552, 58398, 62344, 16359, 27769, 50786, 36878]","[16359, 71463, 51341, 2649, 50786, 90364, 2173, 29964, 21333, 84452]"
5068,4,"[29964, 94019, 36967, 51664, 5931, 61135, 80552, 82177, 9390, 47530]","[5931, 4752, 61135, 80552, 36967, 51664, 28867, 37966, 41888, 13193]","[36967, 32805, 13193, 51664, 36878, 47530, 15051, 47612, 55990, 9390]","[6557, 18154, 58379, 29964, 94019, 66219, 4752, 36967, 61135, 51664]","[46658, 94019, 61135, 51664, 5931, 29964, 9390, 4752, 58379, 27769]","[6557, 75516, 11624, 29964, 58379, 81206, 66219, 51664, 2173, 9390]","[61135, 46658, 94019, 4403, 5931, 51664, 47530, 9390, 66219, 6557]","[27769, 42375, 46658, 55080, 61135, 29964, 82962, 36967, 47530, 51664]","[16111, 41330, 63336, 75776, 17602, 81206, 90364, 27769, 6453, 13193]"
5069,4,"[79785, 67012, 16798, 24690, 66219, 41330, 61135, 35983, 47530, 2173]","[5931, 28867, 47530, 15051, 42378, 61135, 75776, 35983, 47612, 2173]","[47530, 9115, 59952, 13193, 55990, 90364, 47612, 37966, 15051, 41330]","[79785, 66219, 55103, 78408, 23106, 51576, 17602, 16359, 41330, 47530]","[47530, 41330, 13193, 79785, 55103, 16359, 61135, 2173, 78408, 35983]","[35508, 78408, 37966, 59952, 16798, 25125, 39238, 2173, 23106, 79785]","[47530, 61135, 79785, 15051, 37966, 78408, 55103, 35983, 18154, 16359]","[47530, 17602, 13193, 16359, 51576, 55103, 61135, 35983, 2173, 24690]","[82177, 32805, 42375, 58379, 47612, 42378, 16798, 28867, 73848, 90364]"
