groupId,group_size,vector_llama,vector_mistral,vector_gemma,vector_phi,vector_ADD,vector_MPL,vector_LMS,vector_APP,vector_random
37,4,"[89262, 45373, 34040, 55428, 49901, 92557, 66905, 70099, 75753, 53352]","[89262, 45373, 55428, 91024, 92557, 70099, 34040, 75753, 82793, 9645]","[89262, 55428, 94932, 49901, 34040, 75753, 53352, 96342, 9645, 45373]","[89262, 49901, 92557, 34040, 45373, 55428, 75753, 70099, 9645, 90995]","[89262, 55428, 45373, 34040, 92557, 91024, 94932, 75753, 96342, 90995]","[70099, 89262, 92557, 53352, 55428, 75753, 45373, 49901, 34040, 9645]","[34040, 92557, 55428, 45373, 91024, 66905, 89262, 91589, 94932, 92219]","[92557, 89262, 55428, 45373, 34040, 94932, 75753, 96342, 9645, 50317]","[94932, 27577, 90995, 96342, 34040, 75753, 82793, 9645, 91024, 50317]"
38,4,"[89262, 82793, 50317, 66905, 75753, 34040, 49018, 10498, 49901, 96342]","[89262, 10498, 45373, 73102, 90995, 70099, 34040, 75753, 84338, 82793]","[82793, 92219, 10498, 50317, 49901, 84338, 96342, 66905, 94932, 89262]","[82793, 89262, 10498, 49901, 66905, 84338, 92219, 50317, 9645, 96342]","[10498, 84338, 96342, 66905, 82793, 89262, 94932, 30770, 50317, 92219]","[94932, 92219, 82793, 96342, 49901, 10498, 50317, 89262, 66905, 75753]","[45373, 91589, 30770, 10498, 82793, 96342, 34040, 66905, 89262, 90995]","[96342, 10498, 84338, 30770, 49901, 50317, 92219, 82793, 70099, 66905]","[9645, 96342, 89262, 73102, 49018, 91024, 30770, 34040, 82793, 50317]"
39,4,"[45373, 84338, 75753, 70099, 27577, 66905, 49018, 10498, 50317, 55428]","[45373, 89262, 70099, 91589, 75753, 84338, 92219, 9645, 55428, 94932]","[96342, 45373, 50317, 84338, 90995, 70099, 55428, 9645, 94932, 34040]","[45373, 92557, 90995, 75753, 96342, 49901, 27577, 70099, 92219, 50317]","[75753, 84338, 92219, 66905, 45373, 27577, 70099, 90995, 96342, 55428]","[70099, 96342, 92219, 84338, 66905, 45373, 34040, 89262, 90995, 9645]","[75753, 66905, 27577, 30770, 84338, 55428, 92219, 49901, 49018, 96342]","[75753, 70099, 27577, 50317, 45373, 90995, 49901, 34040, 53352, 96342]","[30770, 49018, 66905, 10498, 84338, 91024, 92557, 9645, 91589, 34040]"
40,4,"[89262, 50317, 34040, 84338, 10498, 73102, 49018, 92557, 66905, 91024]","[84338, 50317, 9645, 92557, 49018, 10498, 66905, 73102, 82793, 91024]","[84338, 50317, 96342, 55428, 9645, 82793, 45373, 66905, 10498, 90995]","[84338, 50317, 49901, 66905, 73102, 89262, 92557, 49018, 45373, 91024]","[50317, 30770, 84338, 73102, 10498, 91024, 49018, 92557, 45373, 82793]","[73102, 30770, 91024, 89262, 84338, 50317, 94932, 9645, 49018, 96342]","[50317, 91024, 10498, 49018, 30770, 92557, 73102, 45373, 82793, 66905]","[50317, 30770, 73102, 92557, 10498, 84338, 96342, 9645, 82793, 91024]","[89262, 84338, 82793, 91589, 10498, 55428, 92557, 75753, 73102, 92219]"
41,4,"[27577, 66905, 73102, 70099, 34040, 75753, 84338, 50317, 9645, 55428]","[30770, 49901, 27577, 66905, 70099, 34040, 84338, 55428, 9645, 94932]","[70099, 96342, 27577, 66905, 34040, 90995, 9645, 55428, 94932, 49901]","[49901, 89262, 27577, 66905, 70099, 34040, 96342, 55428, 94932, 73102]","[27577, 70099, 49901, 34040, 66905, 94932, 73102, 84338, 96342, 75753]","[49901, 70099, 27577, 66905, 96342, 34040, 55428, 82793, 90995, 9645]","[70099, 27577, 49901, 50317, 66905, 84338, 75753, 53352, 34040, 92219]","[70099, 27577, 34040, 49901, 73102, 94932, 10498, 84338, 96342, 55428]","[27577, 30770, 84338, 10498, 92219, 49018, 91024, 82793, 53352, 96342]"
42,4,"[34040, 73102, 49018, 27577, 66905, 45373, 91024, 84338, 9645, 96342]","[84338, 9645, 70099, 27577, 10498, 49901, 92557, 89262, 49018, 30770]","[84338, 96342, 9645, 53352, 82793, 30770, 45373, 73102, 90995, 27577]","[30770, 49901, 92557, 89262, 49018, 27577, 10498, 66905, 45373, 73102]","[73102, 34040, 84338, 91024, 9645, 27577, 49901, 45373, 82793, 49018]","[30770, 49018, 49901, 9645, 45373, 82793, 96342, 89262, 90995, 34040]","[73102, 91024, 34040, 49901, 50317, 70099, 49018, 89262, 10498, 84338]","[9645, 27577, 84338, 45373, 73102, 34040, 30770, 49901, 53352, 96342]","[9645, 89262, 73102, 30770, 49901, 92219, 27577, 96342, 45373, 53352]"
43,4,"[73102, 50317, 92557, 10498, 90995, 34040, 91024, 84338, 49018, 75753]","[73102, 9645, 84338, 90995, 34040, 50317, 92557, 49901, 89262, 49018]","[84338, 94932, 73102, 50317, 91589, 10498, 45373, 91024, 9645, 30770]","[30770, 73102, 92557, 91024, 50317, 94932, 92219, 49018, 90995, 9645]","[73102, 90995, 50317, 94932, 30770, 91024, 92557, 10498, 9645, 49018]","[84338, 73102, 30770, 94932, 91024, 92557, 92219, 50317, 55428, 27577]","[73102, 90995, 50317, 92557, 10498, 34040, 91024, 49901, 84338, 27577]","[73102, 30770, 91024, 90995, 94932, 49018, 92557, 10498, 9645, 50317]","[45373, 73102, 27577, 82793, 89262, 84338, 90995, 10498, 55428, 91024]"
44,4,"[73102, 49018, 66905, 92557, 89262, 10498, 50317, 75753, 53352, 34040]","[73102, 49901, 89262, 49018, 10498, 66905, 91589, 45373, 70099, 34040]","[73102, 92219, 89262, 49901, 66905, 91589, 10498, 94932, 50317, 84338]","[89262, 73102, 49901, 92557, 10498, 66905, 91024, 92219, 45373, 50317]","[73102, 49901, 66905, 92219, 91589, 50317, 89262, 84338, 10498, 49018]","[73102, 89262, 66905, 30770, 49901, 92219, 96342, 84338, 91589, 10498]","[50317, 91589, 82793, 45373, 84338, 66905, 49901, 10498, 90995, 92557]","[73102, 49901, 30770, 96342, 55428, 50317, 92219, 94932, 66905, 10498]","[73102, 9645, 84338, 50317, 30770, 49901, 96342, 91589, 49018, 27577]"
45,4,"[34040, 10498, 49901, 9645, 73102, 49018, 92557, 66905, 50317, 75753]","[34040, 9645, 10498, 27577, 49901, 89262, 50317, 75753, 84338, 92219]","[90995, 10498, 50317, 66905, 34040, 9645, 84338, 73102, 49018, 96342]","[92557, 10498, 34040, 9645, 49901, 45373, 50317, 82793, 89262, 75753]","[34040, 10498, 9645, 92557, 50317, 66905, 30770, 84338, 75753, 94932]","[90995, 66905, 34040, 92557, 53352, 49018, 10498, 30770, 50317, 49901]","[9645, 34040, 75753, 10498, 89262, 55428, 92557, 94932, 27577, 30770]","[9645, 94932, 92557, 50317, 10498, 84338, 34040, 73102, 82793, 90995]","[82793, 94932, 89262, 70099, 66905, 96342, 30770, 92557, 55428, 91024]"
46,4,"[27577, 75753, 34040, 90995, 73102, 82793, 84338, 96342, 49018, 66905]","[84338, 75753, 9645, 90995, 70099, 34040, 82793, 92219, 50317, 96342]","[84338, 75753, 90995, 27577, 96342, 82793, 49901, 34040, 92219, 66905]","[73102, 84338, 75753, 90995, 89262, 27577, 34040, 49901, 66905, 70099]","[84338, 75753, 90995, 27577, 34040, 49901, 70099, 89262, 96342, 82793]","[73102, 84338, 30770, 75753, 55428, 90995, 27577, 96342, 92557, 50317]","[27577, 84338, 49901, 90995, 34040, 70099, 82793, 75753, 9645, 73102]","[84338, 75753, 90995, 30770, 73102, 96342, 92219, 82793, 34040, 49901]","[96342, 53352, 66905, 92219, 75753, 9645, 73102, 34040, 90995, 49901]"
47,4,"[89262, 27577, 92557, 90995, 82793, 91589, 34040, 75753, 53352, 9645]","[89262, 90995, 9645, 73102, 82793, 92219, 50317, 96342, 53352, 94932]","[89262, 92219, 96342, 9645, 53352, 90995, 82793, 91589, 73102, 49901]","[89262, 82793, 90995, 92557, 91589, 27577, 96342, 94932, 92219, 49901]","[89262, 82793, 90995, 9645, 94932, 27577, 92219, 96342, 91589, 34040]","[90995, 82793, 9645, 84338, 27577, 89262, 92219, 91024, 66905, 96342]","[89262, 90995, 9645, 94932, 82793, 91589, 10498, 30770, 50317, 49901]","[90995, 89262, 92219, 70099, 96342, 9645, 82793, 34040, 94932, 91589]","[90995, 9645, 73102, 66905, 50317, 53352, 49018, 91024, 92557, 94932]"
48,4,"[49901, 92557, 89262, 49018, 10498, 66905, 73102, 91024, 84338, 50317]","[49018, 89262, 92557, 49901, 30770, 66905, 10498, 27577, 9645, 55428]","[49018, 91024, 50317, 84338, 92219, 55428, 82793, 96342, 53352, 94932]","[49901, 49018, 89262, 92557, 91024, 84338, 92219, 9645, 50317, 55428]","[49018, 84338, 92219, 49901, 92557, 89262, 50317, 9645, 10498, 91024]","[49018, 49901, 91024, 89262, 92219, 92557, 70099, 55428, 84338, 82793]","[84338, 92557, 92219, 34040, 49901, 10498, 9645, 89262, 66905, 30770]","[84338, 49018, 91024, 89262, 55428, 9645, 66905, 50317, 92219, 49901]","[10498, 92219, 30770, 49018, 96342, 92557, 75753, 9645, 49901, 70099]"
49,4,"[92557, 91024, 49901, 70099, 75753, 82793, 84338, 34040, 73102, 49018]","[91024, 84338, 75753, 9645, 55428, 96342, 53352, 94932, 90995, 70099]","[91024, 75753, 90995, 49901, 96342, 53352, 89262, 9645, 50317, 82793]","[92557, 49901, 89262, 91024, 82793, 90995, 70099, 49018, 45373, 73102]","[91024, 82793, 49901, 92557, 49018, 90995, 70099, 84338, 89262, 50317]","[91024, 92557, 75753, 30770, 90995, 49901, 82793, 94932, 89262, 70099]","[91024, 49018, 82793, 84338, 70099, 50317, 92557, 34040, 49901, 90995]","[91024, 49901, 70099, 92557, 89262, 49018, 53352, 91589, 73102, 90995]","[96342, 55428, 49901, 45373, 73102, 53352, 66905, 70099, 91589, 82793]"
50,4,"[89262, 49018, 75753, 73102, 66905, 50317, 34040, 10498, 92557, 84338]","[89262, 75753, 49018, 92557, 73102, 84338, 55428, 9645, 53352, 94932]","[84338, 96342, 75753, 92219, 82793, 94932, 91024, 50317, 66905, 10498]","[89262, 91024, 27577, 92557, 96342, 82793, 94932, 55428, 9645, 73102]","[75753, 89262, 96342, 49018, 73102, 84338, 82793, 49901, 53352, 70099]","[27577, 75753, 84338, 96342, 94932, 49018, 89262, 70099, 53352, 91024]","[75753, 49018, 84338, 82793, 91589, 50317, 89262, 10498, 49901, 90995]","[89262, 73102, 75753, 53352, 96342, 9645, 66905, 82793, 49901, 70099]","[45373, 84338, 27577, 92219, 91589, 30770, 90995, 89262, 49018, 50317]"
51,4,"[66905, 82793, 9645, 34040, 50317, 91024, 75753, 49901, 70099, 55328]","[66905, 82793, 9645, 55428, 91589, 70099, 34040, 75753, 91024, 84338]","[66905, 82793, 96342, 53352, 9645, 89262, 50317, 90995, 34040, 91589]","[66905, 82793, 45373, 89262, 9645, 91024, 50317, 34040, 75753, 70099]","[66905, 82793, 50317, 9645, 34040, 70099, 96342, 91024, 91589, 27577]","[90995, 89262, 66905, 9645, 34040, 82793, 55428, 53352, 73102, 96342]","[82793, 50317, 66905, 70099, 34040, 91024, 9645, 49901, 96342, 27577]","[66905, 50317, 82793, 70099, 91589, 91024, 96342, 27577, 9645, 45373]","[66905, 49018, 96342, 82793, 55428, 94932, 9645, 84338, 30770, 89262]"
52,4,"[89262, 73102, 66905, 75753, 70099, 53352, 55428, 92557, 49018, 82793]","[73102, 89262, 45373, 70099, 91589, 66905, 27577, 90995, 75753, 91024]","[73102, 27577, 70099, 89262, 75753, 91024, 55428, 94932, 66905, 91589]","[73102, 66905, 27577, 70099, 89262, 91024, 92557, 45373, 55428, 82793]","[73102, 27577, 66905, 91024, 89262, 82793, 70099, 75753, 55428, 94932]","[91024, 73102, 66905, 27577, 89262, 75753, 55428, 70099, 49901, 94932]","[73102, 91589, 92557, 82793, 27577, 30770, 89262, 53352, 45373, 70099]","[75753, 27577, 66905, 82793, 73102, 91024, 70099, 53352, 89262, 55428]","[27577, 82793, 75753, 70099, 34040, 92557, 84338, 96342, 45373, 49018]"
53,4,"[45373, 27577, 91589, 73102, 49901, 34040, 75753, 84338, 53352, 9645]","[30770, 49901, 92557, 89262, 49018, 27577, 10498, 66905, 91589, 45373]","[45373, 91589, 75753, 96342, 84338, 55428, 90995, 34040, 50317, 9645]","[30770, 49901, 91589, 45373, 73102, 75753, 84338, 55428, 9645, 96342]","[73102, 27577, 91589, 75753, 45373, 84338, 30770, 49901, 55428, 49018]","[45373, 30770, 49901, 75753, 27577, 9645, 91589, 90995, 84338, 96342]","[27577, 73102, 49018, 49901, 45373, 53352, 84338, 92557, 55428, 90995]","[30770, 84338, 27577, 75753, 91589, 45373, 73102, 90995, 55428, 50317]","[91024, 70099, 9645, 50317, 34040, 53352, 75753, 90995, 10498, 92219]"
54,4,"[49901, 27577, 10498, 66905, 91589, 90995, 91024, 84338, 9645, 53352]","[49901, 89262, 73102, 90995, 70099, 92219, 55428, 9645, 53352, 94932]","[49901, 91589, 45373, 70099, 75753, 91024, 84338, 92219, 9645, 55428]","[49901, 45373, 90995, 84338, 82793, 92219, 9645, 55428, 91024, 30770]","[49901, 9645, 91589, 92219, 90995, 91024, 55428, 75753, 70099, 30770]","[45373, 91589, 49018, 49901, 92219, 27577, 84338, 9645, 90995, 70099]","[9645, 66905, 91589, 55428, 75753, 30770, 89262, 70099, 49901, 50317]","[9645, 49901, 30770, 90995, 53352, 96342, 55428, 92219, 91024, 75753]","[55428, 49018, 89262, 96342, 70099, 91589, 53352, 34040, 30770, 73102]"
55,4,"[73102, 66905, 34040, 75753, 70099, 45373, 90995, 9645, 53352, 96342]","[45373, 66905, 73102, 70099, 34040, 84338, 55428, 9645, 53352, 94932]","[73102, 66905, 34040, 90995, 70099, 96342, 53352, 94932, 84338, 9645]","[73102, 45373, 70099, 66905, 30770, 89262, 96342, 75753, 90995, 92219]","[73102, 45373, 70099, 96342, 90995, 34040, 55428, 75753, 53352, 66905]","[34040, 53352, 45373, 50317, 73102, 91024, 9645, 96342, 70099, 75753]","[73102, 82793, 34040, 55428, 90995, 75753, 70099, 27577, 45373, 49901]","[96342, 45373, 73102, 70099, 75753, 53352, 9645, 66905, 92219, 90995]","[70099, 73102, 82793, 10498, 27577, 50317, 55428, 75753, 84338, 92557]"
56,4,"[34040, 91024, 75753, 70099, 45373, 73102, 49018, 66905, 53352, 9645]","[45373, 70099, 34040, 75753, 82793, 9645, 55428, 94932, 91024, 50317]","[94932, 50317, 75753, 91024, 34040, 55428, 96342, 49018, 73102, 45373]","[70099, 75753, 45373, 50317, 84338, 92219, 49018, 34040, 49901, 92557]","[30770, 75753, 49018, 50317, 34040, 91024, 70099, 94932, 45373, 55428]","[50317, 94932, 84338, 30770, 75753, 92219, 49901, 70099, 91024, 96342]","[49018, 75753, 30770, 91024, 34040, 45373, 70099, 53352, 84338, 50317]","[49018, 75753, 30770, 45373, 55428, 50317, 34040, 73102, 70099, 94932]","[84338, 73102, 27577, 45373, 96342, 91024, 91589, 70099, 53352, 9645]"
57,4,"[34040, 73102, 70099, 75753, 49018, 66905, 92557, 49901, 10498, 55328]","[75753, 92219, 84338, 82793, 50317, 9645, 55428, 96342, 53352, 94932]","[27577, 70099, 34040, 75753, 53352, 94932, 66905, 49018, 91589, 82793]","[73102, 75753, 34040, 90995, 92219, 49901, 82793, 70099, 55428, 53352]","[34040, 75753, 70099, 73102, 53352, 30770, 92219, 49018, 10498, 91589]","[75753, 10498, 27577, 34040, 49018, 73102, 49901, 70099, 90995, 53352]","[92219, 34040, 70099, 30770, 53352, 91024, 92557, 49018, 75753, 84338]","[53352, 75753, 34040, 73102, 30770, 91589, 82793, 70099, 94932, 10498]","[53352, 91589, 27577, 30770, 82793, 49018, 92219, 45373, 9645, 70099]"
58,4,"[34040, 82793, 73102, 91024, 84338, 50317, 9645, 53352, 92557, 10498]","[27577, 10498, 34040, 75753, 84338, 82793, 9645, 55428, 53352, 94932]","[94932, 53352, 10498, 82793, 91024, 34040, 75753, 9645, 55428, 73102]","[34040, 27577, 82793, 89262, 91024, 45373, 73102, 53352, 94932, 92557]","[94932, 27577, 82793, 34040, 53352, 10498, 75753, 84338, 91024, 30770]","[91024, 10498, 27577, 49018, 94932, 34040, 53352, 82793, 92219, 55428]","[94932, 53352, 30770, 75753, 34040, 27577, 82793, 49901, 92219, 84338]","[94932, 53352, 84338, 91024, 9645, 27577, 10498, 91589, 45373, 73102]","[70099, 84338, 94932, 50317, 92219, 34040, 82793, 53352, 92557, 27577]"
59,4,"[66905, 49018, 92557, 89262, 10498, 91589, 45373, 73102, 34040, 75753]","[9645, 75753, 91024, 84338, 82793, 92219, 50317, 96342, 53352, 94932]","[91589, 96342, 91024, 9645, 53352, 84338, 66905, 50317, 92219, 55428]","[66905, 82793, 91024, 9645, 50317, 96342, 53352, 89262, 27577, 91589]","[53352, 50317, 9645, 75753, 96342, 91589, 66905, 90995, 94932, 89262]","[91589, 90995, 82793, 9645, 84338, 66905, 75753, 91024, 50317, 53352]","[53352, 50317, 96342, 94932, 75753, 10498, 70099, 73102, 9645, 90995]","[53352, 96342, 91589, 9645, 50317, 75753, 84338, 89262, 27577, 55428]","[45373, 49901, 82793, 89262, 49018, 27577, 84338, 90995, 70099, 66905]"
60,4,"[92557, 66905, 73102, 34040, 75753, 9645, 55428, 50317, 70099, 92219]","[9645, 66905, 73102, 84338, 90995, 92557, 70099, 91589, 50317, 55428]","[9645, 49901, 92219, 66905, 94932, 55428, 96342, 90995, 91589, 73102]","[92557, 66905, 73102, 9645, 50317, 96342, 94932, 49901, 30770, 90995]","[9645, 66905, 92557, 73102, 90995, 94932, 84338, 91589, 70099, 49901]","[66905, 9645, 94932, 55428, 92557, 91589, 49901, 73102, 34040, 53352]","[66905, 92557, 9645, 73102, 91589, 84338, 70099, 50317, 90995, 75753]","[92557, 9645, 66905, 73102, 70099, 49901, 96342, 55428, 92219, 84338]","[49018, 50317, 90995, 84338, 94932, 92219, 10498, 92557, 82793, 75753]"
61,4,"[10498, 90995, 34040, 75753, 91024, 84338, 50317, 55428, 70099, 73102]","[10498, 55428, 90995, 84338, 70099, 9645, 82793, 92219, 50317, 96342]","[90995, 10498, 91024, 84338, 50317, 49901, 92219, 70099, 94932, 55428]","[10498, 70099, 90995, 27577, 45373, 84338, 50317, 49901, 75753, 34040]","[10498, 84338, 90995, 55428, 70099, 91024, 50317, 92219, 94932, 75753]","[91024, 90995, 84338, 70099, 94932, 10498, 34040, 27577, 82793, 49901]","[90995, 10498, 75753, 9645, 55428, 92557, 92219, 96342, 70099, 84338]","[50317, 10498, 84338, 70099, 92557, 55428, 91024, 90995, 34040, 92219]","[10498, 73102, 90995, 82793, 34040, 27577, 70099, 91024, 50317, 53352]"
62,4,"[10498, 45373, 73102, 66905, 34040, 82793, 92219, 96342, 49018, 27577]","[10498, 73102, 45373, 66905, 89262, 27577, 49018, 92557, 91589, 70099]","[73102, 92219, 10498, 45373, 91024, 82793, 96342, 9645, 49901, 84338]","[10498, 73102, 45373, 92219, 66905, 89262, 96342, 70099, 82793, 92557]","[10498, 45373, 92219, 73102, 84338, 66905, 91024, 96342, 9645, 82793]","[73102, 96342, 45373, 91024, 82793, 92219, 10498, 66905, 84338, 91589]","[10498, 45373, 89262, 73102, 27577, 50317, 84338, 49901, 94932, 92219]","[10498, 92219, 70099, 91024, 96342, 9645, 66905, 45373, 73102, 53352]","[66905, 90995, 9645, 45373, 34040, 27577, 92557, 96342, 70099, 75753]"
63,4,"[73102, 45373, 34040, 50317, 92557, 49018, 10498, 66905, 82793, 91024]","[45373, 73102, 91589, 9645, 55428, 96342, 53352, 94932, 84338, 82793]","[73102, 50317, 91024, 45373, 84338, 96342, 53352, 9645, 94932, 82793]","[30770, 92557, 89262, 45373, 73102, 91024, 50317, 53352, 66905, 91589]","[73102, 91024, 45373, 50317, 92557, 91589, 84338, 82793, 30770, 49901]","[92557, 73102, 45373, 50317, 53352, 34040, 89262, 30770, 91024, 49901]","[91024, 73102, 82793, 84338, 49901, 45373, 92557, 91589, 89262, 92219]","[91024, 73102, 45373, 50317, 91589, 92219, 82793, 84338, 90995, 30770]","[30770, 50317, 10498, 53352, 82793, 89262, 49018, 27577, 49901, 55428]"
64,4,"[34040, 75753, 55428, 66905, 49018, 27577, 49901, 89262, 91024, 96342]","[34040, 55428, 96342, 75753, 45373, 84338, 82793, 92219, 50317, 9645]","[34040, 66905, 49901, 89262, 75753, 55428, 96342, 91024, 84338, 70099]","[49901, 27577, 45373, 75753, 96342, 89262, 66905, 34040, 55428, 92557]","[34040, 30770, 55428, 27577, 66905, 75753, 45373, 89262, 49901, 84338]","[55428, 34040, 90995, 89262, 30770, 66905, 75753, 27577, 45373, 49901]","[30770, 34040, 27577, 55428, 70099, 89262, 66905, 84338, 75753, 91024]","[30770, 89262, 27577, 96342, 66905, 45373, 34040, 75753, 84338, 92557]","[73102, 9645, 49018, 27577, 96342, 55428, 66905, 90995, 82793, 53352]"
65,4,"[49901, 27577, 50317, 66905, 73102, 82793, 92219, 84338, 75753, 49018]","[49018, 53352, 73102, 66905, 9645, 84338, 82793, 92219, 50317, 94932]","[82793, 50317, 92219, 66905, 90995, 27577, 73102, 49901, 96342, 55428]","[49901, 45373, 82793, 50317, 27577, 66905, 90995, 75753, 84338, 92557]","[50317, 82793, 84338, 49901, 45373, 73102, 27577, 92219, 66905, 10498]","[50317, 45373, 49901, 92557, 82793, 96342, 49018, 84338, 75753, 66905]","[50317, 82793, 84338, 73102, 10498, 45373, 89262, 55428, 91589, 49901]","[84338, 50317, 49901, 82793, 92557, 27577, 66905, 45373, 73102, 92219]","[66905, 45373, 94932, 9645, 91589, 84338, 92219, 89262, 27577, 92557]"
66,4,"[66905, 73102, 70099, 45373, 49018, 10498, 49901, 55428, 9645, 92557]","[49018, 73102, 66905, 91589, 45373, 70099, 34040, 75753, 91024, 84338]","[66905, 49901, 73102, 70099, 9645, 55428, 94932, 89262, 10498, 96342]","[49901, 66905, 73102, 70099, 75753, 9645, 55428, 92219, 45373, 89262]","[70099, 73102, 66905, 49901, 9645, 10498, 55428, 49018, 90995, 89262]","[9645, 66905, 55428, 49018, 94932, 73102, 49901, 70099, 45373, 89262]","[70099, 9645, 55428, 66905, 50317, 90995, 34040, 92219, 45373, 10498]","[27577, 10498, 73102, 49901, 70099, 89262, 49018, 66905, 55428, 45373]","[89262, 90995, 50317, 49018, 94932, 91024, 70099, 84338, 10498, 92557]"
67,4,"[92557, 45373, 90995, 34040, 84338, 82793, 9645, 53352, 66905, 73102]","[92557, 84338, 66905, 10498, 49901, 27577, 91589, 45373, 73102, 90995]","[90995, 84338, 30770, 91589, 82793, 9645, 55428, 96342, 53352, 94932]","[30770, 91589, 92557, 45373, 84338, 9645, 49901, 66905, 82793, 50317]","[30770, 45373, 84338, 82793, 49901, 66905, 91589, 9645, 92219, 50317]","[91589, 30770, 90995, 92557, 66905, 84338, 34040, 27577, 75753, 89262]","[49901, 82793, 45373, 30770, 53352, 84338, 10498, 9645, 34040, 92219]","[30770, 27577, 9645, 50317, 91589, 45373, 92219, 82793, 84338, 75753]","[94932, 53352, 10498, 82793, 45373, 84338, 9645, 75753, 70099, 92557]"
68,4,"[10498, 66905, 82793, 53352, 27577, 49901, 70099, 9645, 73102, 92219]","[84338, 53352, 9645, 70099, 10498, 66905, 82793, 92219, 55428, 94932]","[27577, 10498, 66905, 84338, 53352, 94932, 49901, 92219, 96342, 45373]","[27577, 10498, 49901, 66905, 82793, 92219, 89262, 9645, 53352, 84338]","[66905, 53352, 27577, 82793, 9645, 10498, 49901, 92219, 94932, 89262]","[73102, 53352, 84338, 66905, 49018, 27577, 10498, 49901, 70099, 82793]","[9645, 53352, 92219, 66905, 82793, 91589, 94932, 27577, 10498, 49018]","[9645, 53352, 27577, 66905, 49901, 82793, 70099, 89262, 10498, 55428]","[89262, 53352, 91589, 50317, 82793, 75753, 90995, 96342, 27577, 84338]"
69,4,"[49018, 45373, 50317, 9645, 55428, 73102, 70099, 75753, 91024, 84338]","[49018, 27577, 9645, 55428, 96342, 53352, 94932, 91589, 45373, 73102]","[45373, 55428, 9645, 75753, 92219, 50317, 94932, 91589, 70099, 96342]","[45373, 91589, 92219, 91024, 50317, 9645, 49901, 89262, 75753, 92557]","[50317, 94932, 45373, 91024, 84338, 70099, 9645, 55428, 49018, 89262]","[55428, 92219, 49018, 73102, 45373, 94932, 84338, 9645, 75753, 50317]","[50317, 91024, 84338, 94932, 92557, 70099, 10498, 82793, 91589, 96342]","[70099, 89262, 50317, 91024, 45373, 90995, 55428, 9645, 92219, 84338]","[92557, 90995, 55428, 73102, 53352, 91589, 89262, 66905, 34040, 30770]"
